transaction_id,product_id,product_name,category,customer_id,customer_name,city,store_id,sale_amount,sale_timestamp
TXN_4_85_456b26a1,36,Others prevent,Sports,5584,Nathan Morris,North Jasonhaven,16,460.6,2026-03-29T20:01:46.416896
TXN_4_86_24f9b479,78,Customer generation,Sports,3027,Amber Porter,Martinezview,18,434.42,2026-01-20T09:43:40.007395
TXN_4_87_5e6bfc8e,43,Book theory,Books,6059,Martha Harding,East Sean,12,48.55,2026-02-26T22:00:55.926041
TXN_4_88_24761aa3,53,Single drop,Books,1163,Tamara Moore,South Troy,7,245.06,2026-04-16T13:28:03.889049
TXN_4_89_c42ad02c,99,Do cell,Electronics,7601,Lori Price,North Juanville,17,792.95,2026-02-19T11:36:20.621621
TXN_4_90_b15042ea,14,Wear first,Electronics,2984,Alexis Swanson,New James,5,278.97,2026-05-01T05:22:26.119069
TXN_4_91_f0faf5a7,10,Close mission,Books,5869,Brett Thomas,South Angelachester,1,545.75,2026-05-05T20:10:09.017538
TXN_4_92_2ab932df,8,Foreign represent,Books,2159,Cole Davidson,East George,8,56.0,2026-04-23T12:19:05.108567
TXN_4_93_1fb46772,12,Understand oil,Food,8135,Jennifer Anderson,Lake Timothy,13,176.29,2026-02-01T15:38:34.618218
TXN_4_94_8df701bb,9,Hundred against,Electronics,6001,Erica Thompson,Jamesfurt,12,68.81,2026-04-27T07:14:55.689548
TXN_4_95_4ae7af63,89,Discuss interesting,Electronics,8379,Jonathan Fletcher,Port Dariusmouth,4,544.5,2026-03-03T14:04:37.100765
TXN_4_96_2f11c40a,43,They but,Electronics,7710,James Noble,East Matthew,4,559.19,2026-02-10T11:15:36.390097
TXN_4_97_723b0cb2,88,And window,Books,4962,Jason Chung,Robertshire,7,462.54,2026-01-31T21:33:50.887562
TXN_4_98_b878ccf2,48,Tree it,Clothing,2187,Stephen Cooper,Martinport,6,472.73,2026-04-12T19:16:59.762829
TXN_4_99_f1f75bb0,83,Hit nation,Electronics,9666,Christopher Williams,New Patriciaberg,1,418.91,2026-01-12T22:38:51.878900
TXN_4_100_3a93ae3e,95,Work find,Electronics,2264,Jennifer Miller,Port Antonioton,20,853.72,2026-05-04T23:45:35.129221
TXN_4_101_7d9b62bf,26,Firm control,Books,8448,Thomas Jones,Melendezfort,20,80.76,2026-02-24T02:15:26.883733
TXN_4_102_2499c075,43,Keep beautiful,Sports,9103,Curtis Paul,Walkerburgh,10,937.8,2026-01-28T14:24:47.151062
TXN_4_103_5cd7762d,1,Never call,Books,4542,Theresa Howard,Shepherdberg,17,716.12,2026-02-27T13:31:30.405018
TXN_4_104_dea11033,14,To establish,Electronics,9203,Susan Gonzales,East Jacob,20,898.24,2026-04-18T12:00:30.391604
TXN_4_105_d5261a59,91,Season push,Books,8509,Sarah Johnson,Lake Cassandraland,12,891.93,2026-03-18T17:54:47.714057
TXN_4_106_c133791b,6,Campaign sell,Food,9455,Brandy Warren,Owensbury,10,86.36,2026-02-12T14:48:18.693315
TXN_4_107_66ff426b,93,Water arm,Books,7175,Amy Hunter,Fordport,11,672.9,2026-02-14T07:53:18.196233
TXN_4_108_506468b4,81,Receive long,Clothing,4887,Benjamin Miller,Port Timothyhaven,19,524.5,2026-02-04T11:46:23.551137
TXN_4_109_7fbac60b,63,Strong season,Clothing,8434,Rachel Ramsey,North Gloriatown,13,223.12,2026-03-27T18:51:19.447461
TXN_4_110_96f7843f,38,Late employee,Books,3042,Marissa Ortiz,Lake Brandonshire,7,617.45,2026-02-04T00:31:30.251608
TXN_4_111_96d4d4fe,90,Always figure,Sports,9945,Amy Herring,West Territown,2,159.11,2026-01-10T04:41:28.233919
TXN_4_112_eeca7a7c,53,Drop hand,Electronics,9540,Cameron Cook,New Jacob,18,804.62,2026-02-17T23:08:45.720136
TXN_4_113_d8404f0f,2,Still summer,Sports,7204,Jessica Compton,North Dawnstad,19,985.88,2026-03-01T16:40:15.196029
TXN_4_114_c6f7ee18,50,Agree force,Books,1172,Vincent Gray,North Nicholasfort,17,511.71,2026-03-10T23:57:25.861403
TXN_4_115_e64582ea,89,Produce use,Sports,4998,Erin Gordon,Wilsonton,10,473.55,2026-04-07T21:16:22.560963
TXN_4_116_114a1a53,55,Hospital rest,Books,3929,Kimberly Sanchez,Sharpside,5,635.85,2026-03-24T04:52:54.418978
TXN_4_117_6852efa9,99,Avoid character,Books,7431,Danny Duncan,North Ashley,1,198.34,2026-04-13T05:25:11.979306
TXN_4_118_14c70781,93,Dream deal,Clothing,8975,Pamela Ritter DVM,Jenniferland,19,221.74,2026-04-15T21:07:24.612939
TXN_4_119_68be0541,48,Others try,Clothing,6287,Todd Murphy,New Tony,15,157.09,2026-02-22T07:42:49.766652
TXN_4_120_2c736438,44,Think themselves,Electronics,7041,Katrina Weber,New Donnamouth,8,440.38,2026-03-03T14:34:46.406625
TXN_4_121_1e662601,60,Sometimes thing,Sports,1797,Evan Meyer,West Katherinemouth,15,427.64,2026-05-03T16:28:45.442018
TXN_4_122_e53bc647,15,Follow concern,Sports,5098,Catherine Olson,North Mary,4,646.94,2026-03-05T14:58:31.833647
TXN_4_123_3d25cb2a,4,Position religious,Sports,7832,Mark Brown,New Shannonview,1,662.71,2026-02-20T05:37:08.436199
TXN_4_124_5a9045e6,98,Same out,Electronics,3227,Amy Butler,Fosterchester,17,935.01,2026-02-02T12:21:18.534969
TXN_4_125_601ea8be,41,Organization cover,Electronics,7173,Savannah Fields,Lake Steventon,16,223.9,2026-03-26T04:19:13.015486
TXN_4_126_52aec58b,14,From western,Electronics,5441,Mason Brown,East Danastad,14,75.31,2026-04-30T13:54:55.158011
TXN_4_127_d5f1c84c,24,Move cold,Electronics,4550,David Weber,Allenfort,7,759.15,2026-04-29T23:05:43.171215
TXN_4_128_0d472409,59,Option year,Clothing,2494,John Lewis,Hallfort,3,115.81,2026-01-29T08:32:55.561408
TXN_4_129_6275502d,35,Sea she,Food,2801,Eric Boyd,Hamptonmouth,10,61.03,2026-01-23T02:57:52.264945
TXN_4_130_921e7881,54,Source miss,Sports,9307,Paul Johnson,Buckleyburgh,18,999.99,2026-01-11T16:22:30.861282
TXN_4_131_9762cfba,71,Even dream,Food,5042,Troy Gonzales,Jennifermouth,20,244.68,2026-04-25T06:16:28.014913
TXN_4_132_a623937d,28,I same,Food,5656,Kelly Dixon,Richardsonbury,11,90.53,2026-01-04T10:49:09.297456
TXN_4_133_e9b1039d,52,Alone kid,Food,8100,Mrs. Mary Sanchez,Gallowaybury,7,940.01,2026-05-04T01:23:32.969867
TXN_4_134_34bc59ba,8,Assume nation,Books,3841,Stacey Spencer,South Richardborough,2,804.43,2026-01-09T06:26:52.144073
TXN_4_135_c62da47c,83,Only fund,Food,8845,Elizabeth Strong,Jonesshire,19,486.99,2026-05-05T13:44:48.739598
TXN_4_136_516fe3b6,88,Happy smile,Sports,1230,Jimmy Smith,Petersonstad,11,573.22,2026-01-21T19:45:56.869544
TXN_4_137_7264ee95,75,Fish official,Books,5512,Karina Shepard,East Allisonfort,18,487.07,2026-01-23T09:21:53.221960
TXN_4_138_6df09bd4,99,Writer represent,Sports,5812,Edward Oliver,North Brett,14,671.94,2026-03-06T19:16:23.115415
TXN_4_139_fca787be,88,What follow,Sports,8247,Anthony Henderson,Lake Amanda,3,551.43,2026-02-26T13:51:05.233603
TXN_4_140_8e045e9b,50,Money only,Sports,8041,Nathaniel Snow,Justinberg,1,75.57,2026-02-23T10:43:26.328272
TXN_4_141_f6d3dcb7,64,Open heart,Sports,4639,Daniel Saunders,Bellton,2,719.42,2026-05-01T01:34:40.028912
TXN_4_142_d57fadba,93,Rock method,Clothing,1640,Maria Welch,Sextonhaven,9,464.04,2026-04-19T09:39:24.822058
TXN_4_143_a684981e,61,East still,Clothing,7536,Alexander Gomez,Stephenburgh,9,948.19,2026-02-16T10:17:34.059675
TXN_4_144_1e6bd502,74,Get development,Electronics,2246,Mackenzie Mills,Lake Michael,10,106.96,2026-03-05T06:55:37.076658
TXN_4_145_f2807e4d,53,Republican doctor,Sports,6353,Angela Parker,Port Vincent,16,220.94,2026-01-08T17:53:56.966474
TXN_4_146_6f00a2a5,44,Everybody government,Food,3335,Tracy Payne,North Fernandostad,2,824.13,2026-03-10T23:19:05.597471
TXN_4_147_34f007e1,28,Article while,Sports,3424,Lisa Anderson,Johnsonstad,3,391.72,2026-04-04T06:11:50.174853
TXN_4_148_b21db6e8,19,Future knowledge,Electronics,4692,Connie Bradley,Lake Tonyamouth,4,678.47,2026-03-11T05:49:14.257466
TXN_4_149_48afdbc0,98,Animal miss,Food,6103,Carol Baxter,Katelynland,5,922.84,2026-03-23T02:12:43.514285
TXN_4_150_ab00e8ae,56,Into church,Food,6037,Hannah Roberts,Vargasview,13,437.78,2026-02-16T05:25:40.210867
TXN_4_151_71a68194,23,Car people,Clothing,6537,Colin Blair,Randolphview,18,623.01,2026-01-08T17:49:30.758211
TXN_4_152_dd5e5284,14,Air under,Food,7768,Keith Ruiz,Angelamouth,19,441.91,2026-03-12T05:24:41.509654
TXN_4_153_6d3a3c07,64,Something church,Books,2997,Kelly Brown,Port Richardtown,20,832.14,2026-04-02T05:31:59.385761
TXN_4_154_7b3f72b0,52,Deal actually,Food,1031,Andrew Brown,North Matthewchester,12,457.3,2026-01-11T17:31:49.564454
TXN_4_155_a16c378a,43,Important decide,Sports,8136,Melissa Martinez,Bryanshire,18,23.68,2026-01-13T19:53:39.752754
TXN_4_156_b58a3289,27,Remain accept,Books,1623,Charles Bowman,North Jasonchester,2,366.77,2026-05-04T18:24:03.012436
TXN_4_157_fe577cd3,52,War hold,Clothing,8525,David Peterson,Smithhaven,3,106.41,2026-02-15T02:19:25.515296
TXN_4_158_c728b985,36,Throughout last,Sports,1360,Amanda Lewis,South Jennifermouth,10,104.51,2026-04-19T05:35:02.351544
TXN_4_159_f383d8e8,69,Claim material,Electronics,1365,Danielle Thompson,Lake Timothymouth,13,510.26,2026-04-03T08:52:05.308476
TXN_4_160_9d91e613,37,Picture lawyer,Food,3933,Melissa Morales,North Meaganberg,7,962.4,2026-04-08T15:19:22.225654
TXN_4_161_57e80f4e,28,On perhaps,Electronics,9932,Tristan Vasquez,South Peterland,5,771.83,2026-04-26T17:29:51.558434
TXN_4_162_b4a33b3c,42,Four impact,Sports,5057,Chelsea Diaz,Williamsburgh,11,682.13,2026-01-08T00:45:41.813380
TXN_4_163_a99cb720,88,Cost here,Clothing,2750,Christopher Eaton,Poolemouth,19,221.4,2026-02-04T16:14:35.498314
TXN_4_164_4afbe4f7,1,Science light,Food,6378,Steven Barker,Lake Susanburgh,7,959.02,2026-02-17T15:31:10.016303
TXN_4_165_2e870594,58,Common exactly,Electronics,8000,Julie Smith,Tonyland,4,846.88,2026-03-16T03:34:44.830479
TXN_4_166_c4ebd7fd,50,Show spring,Clothing,6565,Heather Smith,Connerton,9,280.55,2026-04-17T04:50:20.710943
TXN_4_167_fff5fe6a,69,Must mother,Clothing,4373,Michael Fischer,Cookburgh,11,872.24,2026-04-29T02:58:58.487728
TXN_4_168_4f584028,27,Drive talk,Food,7770,Heather Ward,North Jonathanborough,18,85.8,2026-01-30T20:25:43.753550
TXN_4_169_ac7e09e4,48,Can bad,Books,6478,David Wells,Mackenziehaven,12,674.52,2026-02-03T13:00:25.967451
TXN_4_170_98e6e31e,54,Listen building,Food,4130,Sheila Boyd,Michaelport,14,676.92,2026-04-27T03:20:19.824682
TXN_4_171_de49b3a2,56,Around amount,Food,7070,David Thompson,Smithbury,13,782.34,2026-04-01T19:13:51.364462
TXN_4_172_2412f3f1,11,Entire human,Food,4818,Amy Jensen,East Daniel,6,689.19,2026-03-25T09:32:44.489935
TXN_4_173_4185c4f5,86,Senior source,Books,6634,Sarah Howard,Ericview,4,626.12,2026-05-05T11:47:08.136396
TXN_4_174_c74fb33e,30,Mission by,Food,9723,Kimberly Allen,East Paulmouth,13,198.86,2026-03-26T20:56:48.067098
TXN_4_175_7709fc6a,49,Price tax,Books,8410,Bruce Hunt,Davidshire,11,395.66,2026-01-06T17:28:44.313991
TXN_4_176_e699e285,39,Everybody reason,Electronics,2760,Brenda Duncan,New Carlos,9,268.86,2026-05-08T12:03:34.125414
TXN_4_177_27182787,81,Be him,Books,5667,Robin Ellis,Phillipborough,1,626.61,2026-03-30T01:52:32.378777
TXN_4_178_81f9589c,3,Our fear,Food,1804,Michael Morris,Brittneyport,7,650.74,2026-02-25T13:16:13.256732
TXN_4_179_140f8306,86,Its order,Food,2147,Cynthia Howard,Tamaraport,17,493.42,2026-03-19T11:48:00.685018
TXN_4_180_e0ef32cf,7,Rise add,Books,5335,Joseph Rodriguez,Danielbury,5,674.46,2026-04-19T20:39:07.281624
TXN_4_181_99b08f84,94,Structure as,Books,4682,Brian Bradley,Christinaview,19,311.27,2026-05-04T06:07:56.999822
TXN_4_182_fecb4446,39,Thing however,Books,5473,Amy Miller,Steventown,9,67.19,2026-04-14T17:14:03.580632
TXN_4_183_f867dff7,3,Way lead,Books,9788,Nicole Walton,Port Melindaside,2,901.57,2026-04-16T23:41:32.829116
TXN_4_184_0ddb431a,56,Nature fish,Electronics,8240,Amy Lopez,Gravesburgh,2,926.99,2026-01-26T06:58:58.493296
TXN_4_185_a69e47a6,77,Half center,Food,5395,James Johnson,Mayoview,19,630.35,2026-04-06T19:10:51.509427
TXN_4_186_816af264,50,Grow cup,Clothing,7707,Christopher Stone,Toddhaven,4,960.09,2026-04-06T18:37:18.696003
TXN_4_187_f8e8de6d,19,Lot center,Books,5792,Marissa Wood,North Brianchester,2,36.68,2026-05-01T05:45:33.719255
TXN_4_188_f9cc34c3,15,People pass,Sports,2446,Alicia Henderson,New Laura,6,337.01,2026-04-19T07:13:01.213954
TXN_4_189_43828f4e,47,Reflect off,Clothing,5975,Mrs. Tammy Johnson,Lake Michael,18,200.59,2026-01-16T03:22:28.866406
TXN_4_190_3b6026f3,14,Support family,Sports,3281,Colleen Woodward,North Kevinfort,5,150.37,2026-02-26T19:57:10.732724
TXN_4_191_6e83f3ed,47,Article somebody,Electronics,1351,Jesus Lopez,Nicolehaven,14,453.92,2026-02-06T21:25:14.603673
TXN_4_192_66a53352,94,Water stand,Sports,4299,Laura Schmidt,East Josephside,18,928.73,2026-02-04T15:42:03.651083
TXN_4_193_f344a219,25,Financial total,Clothing,1882,Andrew Stewart,Jessicaville,5,425.12,2026-02-28T06:24:26.234885
TXN_4_194_5ea840b4,80,Nature interview,Clothing,4030,Michael Quinn,Amberfort,11,328.99,2026-04-22T03:53:41.482985
TXN_4_195_926245c2,82,Good whole,Books,9290,Crystal Wilson,South Christopher,4,578.7,2026-03-18T23:08:10.987117
TXN_4_196_f866ed7c,15,Rock usually,Food,5753,Tiffany Brown,South Robertborough,13,435.99,2026-04-30T07:44:46.831445
TXN_4_197_d9552804,65,Let law,Clothing,6916,Steven Foster,Brookshaven,9,622.03,2026-04-20T20:01:39.210124
TXN_4_198_63dd5511,39,And event,Books,2456,Sarah Gonzalez,Port Annport,15,627.6,2026-03-04T00:15:58.455862
TXN_4_199_9159b299,62,Dinner network,Sports,7721,Emily Mccarty,Bassmouth,7,436.24,2026-05-06T03:59:52.079556
TXN_4_200_fff79093,64,Night late,Food,8499,Melissa Mora DVM,East Jennifer,11,351.12,2026-03-21T04:32:22.062268
TXN_4_201_3d5f7607,54,Mother success,Clothing,8504,Jessica Robertson,Nunezfurt,20,862.97,2026-02-12T19:52:37.826054
TXN_4_202_ba3c65a0,2,More national,Sports,1143,Ruben Diaz,Lake Cathy,7,563.94,2026-01-21T14:19:05.840142
TXN_4_203_2ced279a,29,Bag case,Sports,6278,Mr. Matthew Sims,Courtneyburgh,2,104.59,2026-02-17T01:00:40.713768
TXN_4_204_564965da,63,Think draw,Electronics,4562,Hunter Gill,Nataliebury,19,114.29,2026-02-23T02:16:43.425870
TXN_4_205_62847883,97,Old collection,Clothing,1104,Wendy Howard,East Vincentside,4,565.21,2026-02-03T02:37:29.506295
TXN_4_206_eec664fa,24,Catch president,Electronics,4655,Lauren Ward,North Michael,13,21.92,2026-03-14T09:14:39.216914
TXN_4_207_136a11e9,78,Their happy,Books,4727,Deanna Baker,Morrisonport,8,215.2,2026-01-01T18:49:46.516715
TXN_4_208_bb364c81,65,Raise room,Sports,9309,Charles Dunn,South Scottmouth,14,296.97,2026-02-17T21:50:23.543015
TXN_4_209_ed33afb1,81,Television fear,Clothing,5369,Tammy Mitchell,North Kathy,20,706.39,2026-03-14T05:03:27.341710
