transaction_id,product_id,product_name,category,customer_id,customer_name,city,store_id,sale_amount,sale_timestamp
TXN_1_30_1c6a8ef6,1,Everyone someone,Electronics,4799,Erica Jones,Davisfort,19,993.85,2026-01-12T19:38:24.359445
TXN_1_31_bf48ca9b,84,Manage billion,Clothing,8718,Jessica Chen,Brentchester,15,329.19,2026-04-05T23:47:47.431192
TXN_1_32_fc979a79,75,Baby television,Clothing,6328,Linda Fischer,West Deniseshire,20,573.61,2026-02-01T08:07:35.723604
TXN_1_33_74cf0d6a,82,Her federal,Food,8983,Sarah Koch,West Kaylahaven,16,287.14,2026-03-15T20:06:23.998889
TXN_1_34_5dc13251,47,Edge factor,Food,6195,Vanessa Ruiz,Ashleyborough,19,286.13,2026-04-08T00:06:36.617131
TXN_1_35_2b757fe6,55,Understand senior,Food,2733,Antonio Rios,West Wesley,5,374.39,2026-04-14T20:04:01.323290
TXN_1_36_59601ab2,58,For usually,Books,8842,Susan Hamilton,North Joyceborough,17,551.9,2026-02-10T22:36:55.511134
TXN_1_37_f853e7ce,31,Necessary both,Books,4576,Justin Maxwell,North Jamesberg,8,889.79,2026-05-05T16:44:52.178619
TXN_1_38_77de4b4c,75,Radio there,Food,7841,Mary Garcia,East Anthony,19,878.8,2026-02-22T03:15:51.035036
TXN_1_39_5625e478,60,His eat,Books,7747,Shawn Shaffer,North Tiffany,11,652.01,2026-04-07T16:03:40.101696
TXN_1_40_a56af0ec,17,Unit light,Sports,8559,Douglas Murphy,Port Kevin,12,584.28,2026-04-15T06:03:34.187703
TXN_1_41_11592cfc,15,Town policy,Sports,2654,Lance Morales,Calhounchester,4,922.2,2026-05-06T10:56:02.472529
TXN_1_42_580d868d,42,Or of,Clothing,5151,Timothy Dean,Bennettport,2,247.82,2026-04-10T04:04:45.136039
TXN_1_43_e2431b92,90,Especially mean,Sports,2805,Ernest Malone,North Caitlin,4,791.4,2026-04-18T01:14:46.678046
TXN_1_44_30f1414a,82,Report talk,Electronics,6656,Steven Wong,Amandaberg,5,54.28,2026-01-25T22:49:55.942410
TXN_1_45_a2f457bb,56,What world,Sports,5103,Daniel Miller,New Victor,19,375.66,2026-01-17T16:09:26.706357
TXN_1_46_b256d204,84,Traditional security,Sports,1957,George Carr,Andersenmouth,19,649.79,2026-04-21T18:11:11.985127
TXN_1_47_5f03cbb1,25,Matter couple,Books,7180,Franklin Chambers,South Anthony,5,180.06,2026-04-01T19:01:31.522209
TXN_1_48_8571af3f,73,Step performance,Food,4330,Toni Freeman,Parrishchester,20,850.85,2026-02-11T03:09:29.814938
TXN_1_49_fa8bd66e,49,Well certainly,Food,4560,Kelsey Roy,Jeffreybury,11,307.13,2026-04-11T06:00:45.711501
TXN_1_50_b7c9ece6,45,Show role,Food,7087,Tonya Oliver,Laurachester,2,271.71,2026-01-12T13:44:39.422223
TXN_1_51_05fa303b,51,To them,Electronics,1098,Patrick Oneal,Lake Jacquelineport,7,120.44,2026-02-21T09:03:28.751321
TXN_1_52_4dc5b0cb,33,Likely common,Food,2553,Nicole Copeland,South Leonard,2,885.69,2026-01-13T16:19:49.459145
TXN_1_53_031b7b17,25,Leave start,Clothing,2300,Daniel Hill,West Amanda,9,965.13,2026-04-26T03:14:02.896991
TXN_1_54_2aab23ad,75,Reality next,Books,9351,David Odom,Lake Tonya,4,433.43,2026-04-19T16:46:12.518519
TXN_1_55_24200861,68,Forget again,Clothing,6455,James Kennedy,Aliborough,9,129.71,2026-02-12T17:18:02.481755
TXN_1_56_33d7bb47,68,Today produce,Sports,5206,Ashley Norman,South Sarah,18,890.73,2026-04-17T11:58:36.449153
TXN_1_57_072bad04,28,Beautiful brother,Books,4445,Hannah Adams,West Katherine,13,776.48,2026-04-23T00:28:55.100307
TXN_1_58_7ac3a796,70,Blood especially,Sports,6422,Elizabeth Kim,Lake Kathrynland,1,612.38,2026-03-22T15:34:07.558218
TXN_1_59_d3afad2a,59,Building history,Clothing,5401,Mark Scott,Port Michael,10,626.44,2026-01-19T14:39:03.064824
TXN_1_60_8ba0617a,30,Officer control,Electronics,3509,Robert Brown,Amandafort,15,784.05,2026-01-14T10:29:02.861100
TXN_1_61_e410ae54,28,Wear performance,Clothing,5884,William Neal,Staceyberg,14,408.16,2026-01-01T14:59:10.922405
TXN_1_62_79768e12,38,Most memory,Books,3230,Nathan Robinson,Bradleyshire,17,706.44,2026-01-29T13:08:06.953773
TXN_1_63_f0462bba,49,Physical sit,Clothing,6994,Jessica George,Port Patricia,13,986.23,2026-03-27T13:50:45.435750
TXN_1_64_f9d8d41b,100,Brother throughout,Electronics,1390,Charles Hunt,South Thomas,14,968.2,2026-03-06T11:44:05.178158
TXN_1_65_00d23818,2,Woman population,Electronics,2307,Jonathon Taylor,Brooksbury,16,567.83,2026-01-21T04:39:45.679815
TXN_1_66_31af316d,2,Speech contain,Clothing,3788,Jared Thomas,Harrisburgh,9,806.17,2026-05-03T21:21:38.359817
TXN_1_67_24007da1,9,Big scientist,Books,1910,Lauren Reynolds,Saraburgh,15,67.69,2026-03-27T16:12:05.619893
TXN_1_68_26e9ebb8,86,Four various,Sports,1112,George Lucas,Lynchborough,12,618.72,2026-04-26T05:04:07.687035
TXN_1_69_ba2c7338,23,This him,Clothing,2445,Stephanie Li,West Brittanyville,12,762.14,2026-02-25T04:50:04.713358
TXN_1_70_03f27afa,64,Spring wall,Electronics,1436,Andrew Smith,East Shari,4,358.86,2026-01-29T17:08:03.997532
TXN_1_71_150e4ead,67,Bring control,Sports,8056,John Ortiz,South Michaelside,12,366.22,2026-03-14T04:39:19.658424
TXN_1_72_f3ed2ace,73,Serve participant,Clothing,4750,Jordan Banks,North Gabrielletown,17,989.87,2026-03-28T21:29:35.822783
TXN_1_73_90aa3e3c,44,Answer Mr,Sports,8933,Janice Hess,Jeffreyland,11,483.36,2026-03-03T00:19:11.999157
TXN_1_74_6b5e08fc,53,Claim myself,Clothing,2573,Jason Griffith,Leechester,6,119.12,2026-03-13T01:47:47.691513
TXN_1_75_6a3a80d5,98,Eye fly,Clothing,1286,Stephen Garcia,New Deborahfort,13,407.56,2026-03-31T14:44:23.846917
TXN_1_76_4cfa01e6,90,Here impact,Electronics,5337,Susan Baker,East Jessica,6,659.37,2026-01-06T07:49:02.309268
TXN_1_77_7b789db5,48,Order total,Clothing,9870,Marvin Wright,Priceshire,5,545.07,2026-03-23T03:42:02.721090
TXN_1_78_4f3b914b,62,Wall remain,Clothing,5723,Michelle Moody,Thomasfurt,20,381.08,2026-05-02T01:32:24.674662
TXN_1_79_b47cc55a,54,College shoulder,Clothing,4045,Kathryn Beard MD,Gaymouth,1,126.2,2026-02-21T21:36:35.443332
TXN_1_80_ab494585,7,Many past,Books,8823,Cassie Thomas,South Anthonyville,3,706.93,2026-03-04T04:34:29.501158
TXN_1_81_10db0252,97,Partner wife,Electronics,8331,Sean Cortez,Washingtonland,4,673.62,2026-01-29T01:15:06.757169
TXN_1_82_794f9767,2,Off fight,Sports,7012,Carolyn Simmons,South Robertfort,8,234.07,2026-01-11T07:13:26.908449
TXN_1_83_9960a640,66,Condition officer,Food,3679,James Cook,West Kristentown,18,902.86,2026-03-17T23:13:39.137104
TXN_1_84_72cbbfdb,2,Thought way,Food,2900,Lisa Gill,Hunterbury,1,910.13,2026-02-27T01:35:40.595773
TXN_1_85_47817660,21,Act religious,Clothing,7696,Nichole Allen,Williamsburgh,7,415.69,2026-03-03T07:11:59.309144
TXN_1_86_1370f6d2,93,Affect interesting,Food,4321,Pamela Taylor,Josephtown,4,391.69,2026-03-18T18:16:24.512853
TXN_1_87_eb2ce146,90,Responsibility kind,Food,2970,Elizabeth Ferguson MD,Stephanieview,9,437.67,2026-03-21T22:14:11.943484
TXN_1_88_dbdbd770,59,Travel music,Sports,6138,Meghan Blake,Danaberg,12,193.14,2026-05-07T05:56:46.421548
TXN_1_89_6f79b550,61,Tonight may,Electronics,3584,Julie Delgado,West Nicholeside,15,368.19,2026-03-17T17:03:38.328948
TXN_1_90_8810beb2,17,Defense design,Books,8261,Jonathan Fry,Lake Laurie,13,288.99,2026-04-30T21:22:09.715059
TXN_1_91_78cfe250,68,Stop door,Clothing,5906,Mary Buckley,Evanschester,15,354.51,2026-03-26T23:44:32.091108
TXN_1_92_6586aeb0,80,More type,Electronics,6870,Heather Olson,Geoffreyland,20,415.29,2026-02-08T05:57:10.011406
TXN_1_93_ecc468ee,44,Call expert,Books,9583,Abigail Adams,Guzmanside,20,404.08,2026-04-12T20:35:02.697781
TXN_1_94_d34bc78b,35,Central these,Food,3523,Amy Norris,Maryside,11,518.48,2026-02-04T02:25:37.295753
TXN_1_95_17fddcf9,32,Particular represent,Food,2883,Kristina Banks,North Charlesland,14,476.42,2026-03-30T02:29:00.320664
TXN_1_96_71ccefa3,68,Leave provide,Books,7254,Patrick Gray,Caldwellstad,4,156.24,2026-05-03T12:27:44.773481
TXN_1_97_4f40dd7c,98,Dream us,Sports,8829,Jennifer Martinez,Smithstad,17,240.66,2026-03-12T22:58:20.919163
TXN_1_98_d46f9650,74,Employee room,Clothing,2840,Sherry Scott,Howardfort,5,425.22,2026-02-18T16:59:51.291248
TXN_1_99_90b00f4e,41,Speech step,Books,7993,Justin Park,Port Rachelfurt,13,653.47,2026-04-04T00:06:12.522825
TXN_1_100_aabaffb6,12,Who pay,Food,9335,James Murray,Martinezport,17,36.22,2026-04-21T17:37:20.131193
TXN_1_101_66f35c73,55,Interest everybody,Sports,8758,Casey Pennington,North Carol,10,837.8,2026-02-17T05:46:46.565386
TXN_1_102_3a81b44b,38,Paper set,Food,8481,David Higgins,Lake Carlafurt,20,791.46,2026-05-01T12:33:31.144317
TXN_1_103_eb44c192,48,Color you,Clothing,3959,Meredith Lopez,Port Corey,20,419.12,2026-03-15T17:10:03.320906
TXN_1_104_e148a7c8,7,Study land,Food,7513,Valerie Torres,Lake Mitchell,3,620.27,2026-04-23T02:08:07.194712
TXN_1_105_48398993,73,Any last,Food,7922,Anna Ward,New Ravenview,20,343.48,2026-05-02T13:44:47.891512
TXN_1_106_f9cfab1a,10,Parent growth,Electronics,7472,Debra Nguyen,East James,12,55.07,2026-03-04T18:53:12.888956
TXN_1_107_c14be6aa,78,Within difficult,Sports,6821,Jennifer Butler,South Hayleychester,13,564.42,2026-03-22T17:52:21.052125
TXN_1_108_19698487,33,Effort no,Clothing,6098,David Leblanc,Michaelstad,17,930.2,2026-04-23T22:55:12.096378
TXN_1_109_3e7356cd,30,Evidence that,Books,6912,Joseph Hamilton,East Donald,5,465.96,2026-01-03T01:45:40.208091
TXN_1_110_bf25572c,54,Side job,Sports,3543,William Hopkins Jr.,Taraburgh,19,951.48,2026-02-01T16:14:06.886392
TXN_1_111_9cc6dd8b,96,See sea,Electronics,2422,Eric Blair,Whitetown,1,208.99,2026-03-13T11:27:17.025181
TXN_1_112_48b60dac,62,Side window,Sports,2990,Ashley Smith,Jenniferborough,17,13.79,2026-04-07T00:46:37.395943
TXN_1_113_fc56d442,81,Trade friend,Books,6868,Timothy Moran,West Rebecca,14,986.0,2026-03-13T17:38:22.169506
TXN_1_114_6d550af9,59,Spring others,Clothing,9848,Brian Moon,Browntown,8,655.38,2026-03-09T15:26:06.207221
TXN_1_115_d28bda71,9,The bed,Clothing,8486,Geoffrey Washington,Paulchester,7,180.61,2026-04-29T04:52:20.274242
TXN_1_116_df7d4108,62,Challenge blue,Books,6035,Denise Cole,Walterland,13,388.39,2026-04-24T16:20:47.966097
TXN_1_117_b46dbdb5,78,Special successful,Books,2325,Julian Nelson,Kristenchester,4,731.93,2026-03-21T17:21:48.429553
TXN_1_118_e4e298f4,54,Necessary knowledge,Food,3908,Brian Davis,Port Erinbury,20,760.49,2026-05-08T07:29:33.259057
TXN_1_119_023a3ad0,78,Appear hot,Food,6165,Patricia Little,Ericbury,11,254.17,2026-01-04T21:09:22.352076
TXN_1_120_f73efc8a,32,Information can,Clothing,7063,Lori Rodgers,East Jocelynside,15,647.57,2026-04-18T04:47:42.210652
TXN_1_121_a947e490,36,Table white,Sports,8031,Amy Duarte,Kennedyfurt,5,776.45,2026-04-09T08:15:00.874703
TXN_1_122_48b6d21a,94,Hear station,Food,5577,Mrs. Taylor Flynn,South Michelehaven,6,257.23,2026-01-16T20:20:55.858519
TXN_1_123_21e7d696,4,Option coach,Electronics,4871,Sherry Chandler,Yatesfort,14,110.49,2026-05-03T12:41:52.391422
TXN_1_124_e80a72c5,79,Huge discuss,Clothing,7413,Richard Montgomery,Herreraview,19,201.95,2026-04-22T22:03:49.636125
TXN_1_125_6b9e82a3,75,Billion character,Sports,4940,Andrew Stevens,Harpermouth,10,708.6,2026-04-12T23:40:40.843086
TXN_1_126_331b56de,18,Only financial,Clothing,1264,Robert Lopez,Pachecoborough,3,749.9,2026-03-31T08:19:32.397774
TXN_1_127_e6dad4bf,55,Not list,Books,7705,Ernest Vasquez,South Anthony,5,74.35,2026-01-28T11:44:38.596338
TXN_1_128_217e713a,55,Officer forward,Food,2205,Miss Jennifer Thompson,Melindaborough,20,987.16,2026-05-04T00:53:16.871185
TXN_1_129_5d1d0645,48,Onto with,Books,2865,Timothy Graham,Lake Karenhaven,3,761.99,2026-01-22T02:30:16.134941
TXN_1_130_9e8c5ef1,62,Born analysis,Clothing,4235,Victor Beck,Mollymouth,13,22.0,2026-03-19T12:07:45.499750
TXN_1_131_201339aa,42,Hold majority,Food,7368,Rhonda Price,Elizabethmouth,9,891.22,2026-03-24T19:14:12.203324
TXN_1_132_596fc7c4,20,Idea not,Clothing,8498,Jenna Lewis,Lake Taylor,5,309.97,2026-03-10T12:40:35.785255
TXN_1_133_db7a6b6d,12,Claim necessary,Food,4466,Olivia Neal,Estradaton,6,21.61,2026-05-01T07:23:46.966451
TXN_1_134_33571241,40,Management bag,Electronics,6653,Devin Smith,New Jamesberg,14,509.36,2026-04-07T19:05:21.256345
TXN_1_135_c1c58126,77,From more,Sports,7236,Michael Hardin,North Tracey,14,606.27,2026-01-30T03:01:20.062264
TXN_1_136_32b25f91,72,For candidate,Food,7899,William Sanchez,Sethburgh,16,699.4,2026-03-20T08:41:01.407417
TXN_1_137_9bda104d,99,Yeah laugh,Clothing,5721,Tiffany Wyatt,Gillfort,11,213.29,2026-02-11T01:22:09.125139
TXN_1_138_c9488782,60,Its air,Books,8224,Kevin Marshall,Lake James,7,331.22,2026-04-30T18:06:33.791794
TXN_1_139_26547c48,45,Ask enough,Food,9862,Tiffany Davis,Scottburgh,6,836.41,2026-03-12T02:04:44.737885
TXN_1_140_c0d31b4c,74,Might together,Clothing,2250,Justin Owen,West Jacobville,1,942.0,2026-05-03T00:30:26.996758
TXN_1_141_7388c753,17,Major image,Books,7520,Eric Powell,Burgessmouth,16,471.42,2026-02-17T16:11:43.507308
TXN_1_142_788f9d4f,17,Various quite,Electronics,5415,Jerry Graham,Heatherburgh,20,575.36,2026-02-01T03:48:25.584509
TXN_1_143_cfd9c2b0,80,Outside spend,Electronics,5266,Kerri Collins,Scottburgh,9,93.18,2026-02-10T10:17:03.582651
TXN_1_144_54d846ec,74,Offer head,Books,2735,Madison Powell,East Melissastad,20,881.54,2026-01-30T19:06:35.374533
TXN_1_145_7f678150,73,Tv investment,Sports,5380,Joseph Reed,Austinchester,13,721.76,2026-02-11T11:43:30.407116
TXN_1_146_a4982fca,93,Week fine,Food,4147,Sarah Pitts,Lake Danielleberg,1,285.86,2026-01-05T19:55:20.443403
TXN_1_147_cb3160ea,32,Son interview,Books,6773,Adam Williams,Lake Ricky,18,546.58,2026-03-27T13:18:12.976120
TXN_1_148_88404d96,50,Would thought,Electronics,7976,Amy Wilson,Port David,18,395.68,2026-02-22T12:03:35.466158
TXN_1_149_98673a5a,44,Sure treatment,Books,3755,Jaclyn Harrison,West Bruce,4,838.51,2026-01-23T10:29:23.725255
TXN_1_150_142df5e4,22,Watch ahead,Clothing,8095,David Gill,Candicebury,9,701.03,2026-04-27T13:21:28.153465
TXN_1_151_c1698bc1,73,Military happy,Electronics,6858,Sandy Ross,Alexanderland,17,166.88,2026-01-04T09:57:49.565825
TXN_1_152_7129084f,55,Central very,Clothing,9511,Brandy Welch,North Teresabury,17,257.01,2026-01-08T22:50:12.587689
TXN_1_153_b434c25f,60,Show share,Electronics,2437,Brenda Heath,Mcguireshire,5,272.39,2026-04-24T04:25:17.177890
TXN_1_154_3f7870eb,70,Improve question,Food,6476,Ryan Green,Vazquezside,17,50.61,2026-03-26T21:22:09.135739
TXN_1_155_b1216a15,31,Ready really,Clothing,6421,Joe Case,West John,3,806.68,2026-01-16T05:15:23.048157
TXN_1_156_246c092d,94,Whole blue,Books,5063,Chelsea Guerra,Christopherfurt,14,778.27,2026-02-17T10:13:20.269407
TXN_1_157_53c172b3,34,Cover baby,Food,4940,Andrew Lopez,Jasonfort,19,281.93,2026-04-10T08:05:45.805510
TXN_1_158_e0454666,48,Huge she,Books,8166,James Price,New Christianchester,16,989.82,2026-03-04T07:06:49.600973
TXN_1_159_e2f2c4c5,71,Base sound,Sports,9961,Dawn Chang,Nicolemouth,18,703.16,2026-04-01T19:23:24.837535
TXN_1_160_b7b8bc2d,50,Box clear,Food,6117,Rachel Johnson,East Jayburgh,19,999.36,2026-03-17T09:01:16.689019
TXN_1_161_e0de793f,16,Necessary threat,Sports,2813,Laurie Knight,North Theresamouth,14,787.37,2026-03-22T03:48:50.283603
TXN_1_162_27d7d864,12,Value person,Books,4547,William Ramirez,Lake Neil,17,527.54,2026-05-03T17:32:09.317751
TXN_1_163_4e50f978,24,I best,Food,4081,Hannah Perkins,Lake Robert,19,472.59,2026-01-07T07:17:48.629301
TXN_1_164_554710d8,34,Road loss,Sports,6022,Dominique Jenkins,East Charlesview,11,366.61,2026-02-27T23:58:05.197721
TXN_1_165_15fcc75a,68,Add economy,Electronics,9806,Marissa Collins,Sandersshire,15,280.43,2026-02-20T09:25:54.208039
TXN_1_166_c390125c,2,Just new,Food,3342,Christopher Boyd,New Danafort,6,198.16,2026-01-20T19:27:27.482313
TXN_1_167_1196f1cd,86,Life western,Electronics,6008,Kimberly Miller MD,New Daniel,6,10.22,2026-03-30T05:21:19.439130
TXN_1_168_7b7e7a12,70,Yard each,Clothing,3679,Daniel Robbins,West Kennethhaven,3,914.63,2026-04-13T05:29:44.633216
TXN_1_169_925c9ced,92,Resource image,Clothing,6493,Jennifer Baldwin,New Andrew,6,134.39,2026-01-10T17:01:26.550629
TXN_1_170_2de07a10,25,Would different,Clothing,4575,David Ward,North Larry,17,416.82,2026-01-05T03:30:02.610498
TXN_1_171_6b53caab,100,Care evidence,Food,8028,Dorothy Wall,North Joshuaview,20,357.46,2026-03-07T05:49:56.445579
TXN_1_172_1fee0608,17,Office ago,Food,2462,Ricardo Smith,Mendozastad,16,843.64,2026-03-01T07:08:13.520446
TXN_1_173_061ad1a9,82,Gun show,Sports,6424,Christopher Mack,New Stephanie,12,77.42,2026-05-03T09:33:05.450966
TXN_1_174_0988f941,86,Money not,Electronics,9217,Monica Hunter,Lindseyberg,4,738.16,2026-04-05T04:21:30.185041
TXN_1_175_bf586f9e,56,Find explain,Sports,5310,Brian Smith,North Petershire,20,969.36,2026-01-31T09:00:13.526815
TXN_1_176_3f766a97,56,Room choose,Food,8379,Jennifer Hall,New Todd,20,116.06,2026-03-16T14:02:29.817198
TXN_1_177_55a83e7a,13,Outside often,Sports,9685,William Gross,West Bruceborough,13,172.58,2026-03-29T13:54:40.393299
TXN_1_178_309a6b2b,56,Board door,Electronics,2582,Brittany Douglas,Mitchellfort,1,586.1,2026-02-11T03:06:07.959580
TXN_1_179_a5f12189,100,Add her,Books,2507,Brian Flores,Woodsside,13,204.26,2026-05-04T19:20:55.244773
TXN_1_180_a58ef23a,59,Single sell,Electronics,9688,Samuel Douglas,Lake Tracey,17,948.33,2026-04-29T09:28:43.558604
TXN_1_181_adc4b1d7,21,Toward fact,Sports,5077,Elaine Bennett,Rosalesside,16,47.16,2026-02-14T10:46:56.044125
TXN_1_182_129da551,33,Often hope,Clothing,3085,Christina Ramirez,Port Daniel,5,95.42,2026-02-06T14:39:01.360089
TXN_1_183_4bee760b,23,Discover religious,Food,8565,Jessica Smith,North Tiffany,17,400.98,2026-03-16T07:48:48.416343
TXN_1_184_7c153d65,19,Suffer face,Books,3210,Christian Johnson,West Stephanieborough,17,187.09,2026-01-13T19:13:05.102565
TXN_1_185_583fc1e5,1,Medical study,Sports,2121,Sabrina Wilson,Lake James,18,210.57,2026-05-03T21:09:59.287020
TXN_1_186_6ec08880,14,Discussion mind,Electronics,8242,James Singh,East Laura,17,765.95,2026-03-12T08:49:50.990004
TXN_1_187_a75b0a2f,79,Want clearly,Books,8421,Charles Macias,Lopezmouth,1,708.61,2026-04-14T10:06:50.055369
TXN_1_188_53dcd17a,10,Less material,Clothing,5858,Andrea Marshall,Valeriestad,19,769.1,2026-01-25T17:11:54.624254
TXN_1_189_cc861eb8,22,Within common,Books,6374,Pamela Thomas,New Jeff,10,405.64,2026-04-26T20:12:11.365182
TXN_1_190_72fe4887,99,Adult fall,Sports,7451,Michael Brennan,West Andreborough,15,763.41,2026-01-28T23:39:31.186391
TXN_1_191_21e461b2,86,Down her,Food,1953,Tom Wheeler,New Joshua,5,665.77,2026-03-26T22:14:10.167951
TXN_1_192_2619bc6a,54,Fall blue,Clothing,2904,Thomas Wright,South Rebekahview,13,130.88,2026-03-27T18:24:15.249732
TXN_1_193_1b7743b3,49,Fly which,Books,4193,Brittany Gilbert,Whitefurt,12,228.04,2026-04-15T06:32:53.654580
TXN_1_194_e093053b,39,Son half,Food,4371,Dale Cobb,West Brianchester,18,490.59,2026-04-10T03:07:29.107383
TXN_1_195_2f4205f1,78,Sing within,Clothing,4362,Alejandro Fisher,Wendymouth,20,308.23,2026-04-11T01:52:19.929775
TXN_1_196_2804b937,71,Hit media,Sports,6059,Sarah Schultz,East Christopher,4,379.9,2026-04-19T00:44:17.910708
TXN_1_197_8e3560da,95,Court degree,Sports,5587,Kevin Ross,North Robertville,11,880.92,2026-04-18T15:19:08.032789
TXN_1_198_ea18f6c7,64,Personal man,Food,2184,Karl Gonzalez,Amymouth,12,385.95,2026-01-25T21:29:15.271327
TXN_1_199_da3c01da,6,Way well,Clothing,5372,Mitchell Carter,Valenzuelamouth,20,882.25,2026-02-05T14:22:04.985018
TXN_1_200_ae991d11,66,Same result,Sports,6890,Daniel Gonzalez,West Michael,5,470.34,2026-04-06T00:14:15.194956
TXN_1_201_ce21802a,3,To as,Clothing,3631,Kayla Walker,Wesleymouth,18,83.32,2026-05-03T08:26:12.402604
TXN_1_202_3eee84aa,70,Behavior parent,Clothing,6925,Veronica Richmond,Josephhaven,10,351.8,2026-04-08T08:27:41.553550
TXN_1_203_c33384d1,71,Miss cold,Food,9926,Jack Peters,South Kristenhaven,13,429.84,2026-01-02T22:10:06.288798
TXN_1_204_5eb4066a,83,Today middle,Food,1022,Ryan Hill,South Brendanton,19,603.05,2026-01-21T17:43:48.899177
TXN_1_205_9541d090,71,Bad collection,Sports,5024,Kelly Miller,New Whitney,3,388.77,2026-05-06T16:25:47.920494
TXN_1_206_6b74fb3f,12,Forward fast,Books,2796,Mark Moses,Port Christopherstad,3,20.75,2026-01-16T16:12:16.879680
TXN_1_207_572c815d,69,Water grow,Food,2271,Christine West,New Jilltown,1,799.31,2026-04-18T14:39:09.467424
TXN_1_208_0be8e345,54,Leave because,Sports,1248,Shannon Wolfe,Arnoldfurt,20,931.77,2026-03-19T10:44:20.511352
TXN_1_209_3d6e3e4e,45,Let assume,Food,2745,Felicia Davis,Nashmouth,11,535.59,2026-03-07T21:41:16.317239
