transaction_id,product_id,product_name,category,customer_id,customer_name,city,store_id,sale_amount,sale_timestamp
TXN_2_40_e63cff08,4,Rather receive,Clothing,8277,Megan Hawkins,Melissaberg,4,768.16,2026-01-09T20:06:31.299541
TXN_2_41_5a188db1,43,Movement realize,Clothing,3581,Amber Lowe,South Ashley,19,996.59,2026-02-14T09:28:15.917975
TXN_2_42_89a596e6,75,Table could,Sports,3646,Patrick Dunn,South Josephberg,4,992.97,2026-04-14T21:28:05.365148
TXN_2_43_01eaeba3,42,Idea leave,Food,8656,Lee Wilson,East Darlene,4,176.65,2026-02-09T01:47:11.137824
TXN_2_44_9e06cd8c,43,Course Republican,Clothing,6723,Angela Reyes,North Kevinberg,5,983.88,2026-01-09T04:25:48.296127
TXN_2_45_5f2038e3,90,Another or,Electronics,3806,Suzanne Gonzalez,West Sarahbury,7,570.95,2026-03-22T17:53:41.639115
TXN_2_46_126196fb,87,Behavior behind,Food,4655,Andrew Walters,New Paulhaven,4,999.18,2026-01-16T10:06:30.524118
TXN_2_47_12e6a7c7,87,Other discover,Food,9065,Michael Patton,Rodriguezside,17,260.97,2026-05-02T20:30:08.660209
TXN_2_48_35abab06,44,Space fill,Food,8268,Jodi Miller,West Ashleybury,20,128.6,2026-03-13T20:17:39.635263
TXN_2_49_b6b3cb1c,92,Real section,Food,4028,Richard Dawson,West Brandon,7,612.53,2026-01-16T18:55:48.194692
TXN_2_50_22c6a9cb,5,Reveal save,Electronics,6058,Daniel Aguirre,Johnsfurt,10,641.36,2026-03-12T01:26:44.583126
TXN_2_51_3970ca7c,40,Kitchen analysis,Food,9737,Wesley Quinn,New Billymouth,9,60.75,2026-04-25T16:29:53.557444
TXN_2_52_89de2f34,13,Body leg,Electronics,2347,Susan Wallace,Bowmanberg,9,726.21,2026-03-15T12:19:01.834720
TXN_2_53_d90fe375,75,Cost indeed,Clothing,4491,Brian Bright,South Karenside,4,878.86,2026-04-05T02:42:55.579620
TXN_2_54_c3882f60,37,Its cold,Sports,6557,Kaitlyn Robinson,Shellyhaven,5,151.26,2026-04-10T13:33:08.639530
TXN_2_55_8655171c,57,Believe nothing,Sports,7051,Jack Cole,Rojasmouth,3,303.76,2026-03-10T18:48:56.588073
TXN_2_56_9e5d80cc,83,Which south,Clothing,8646,Stacey Williams,North Marvinview,9,940.41,2026-04-03T18:08:54.805140
TXN_2_57_dbab1d3a,11,Describe they,Electronics,4842,Dennis Cooper,Foxview,1,25.71,2026-01-26T00:52:57.909907
TXN_2_58_37369bf9,51,Help accept,Clothing,7069,Tony Khan,Dickersonmouth,13,315.33,2026-02-05T12:34:59.507048
TXN_2_59_aa68c1bc,6,Bed plan,Food,7869,Brenda Adams,Leeberg,5,155.27,2026-04-24T18:16:54.387088
TXN_2_60_835de5d9,7,Maintain sense,Sports,7377,Albert Johnson,Yolandahaven,18,541.68,2026-02-02T04:06:54.692599
TXN_2_61_c8742d2d,14,Business discover,Electronics,4388,Edward Mitchell,Russellton,19,200.31,2026-02-12T21:59:38.479237
TXN_2_62_4bfe0d7a,36,Exist find,Clothing,7114,Mario Collins,Angelachester,5,411.9,2026-02-13T09:07:37.776901
TXN_2_63_3be9ebd2,54,War effect,Sports,9860,Karen Williams,Millsfurt,15,34.39,2026-04-09T21:30:30.603599
TXN_2_64_2259eb4c,28,Audience happy,Clothing,9566,Nathan White,Veronicaland,1,892.5,2026-02-13T01:17:26.310422
TXN_2_65_35c57420,6,Kind deep,Electronics,1135,Jeremiah Miller,West Ronaldtown,5,230.26,2026-03-10T15:57:12.955381
TXN_2_66_7b7d31fc,90,Foot nice,Electronics,9018,April Freeman,New Angelaton,1,31.98,2026-02-03T00:35:53.066438
TXN_2_67_5d830b35,55,Leader condition,Clothing,3895,Ruth Bridges,Jenniferview,14,801.69,2026-05-01T05:03:54.944157
TXN_2_68_e4c49735,40,Word modern,Clothing,9147,Jessica Skinner,Michelleton,6,756.31,2026-03-09T17:22:52.862701
TXN_2_69_feda761a,89,Strong manage,Sports,3985,Richard Small,Carlaland,8,489.12,2026-04-03T23:17:37.837766
TXN_2_70_251f4241,34,Any detail,Clothing,3914,Samuel Pacheco,Jenniferberg,3,201.37,2026-02-22T13:52:14.304310
TXN_2_71_3f5b93c0,96,Its near,Electronics,8980,Christine Peterson,Watsonburgh,15,571.11,2026-02-02T00:45:13.189153
TXN_2_72_1a572120,70,Husband social,Electronics,7374,Jonathan Randall,Ashleymouth,16,847.18,2026-03-14T09:05:38.859381
TXN_2_73_1b04ae6b,51,Could professional,Books,1453,Brittney Reed,New Keithbury,15,722.63,2026-01-20T20:59:37.368142
TXN_2_74_4f7fd460,50,Parent actually,Sports,7245,Russell Rodriguez,Lake Austin,10,441.01,2026-03-20T20:52:13.415737
TXN_2_75_cb45b498,62,Accept choose,Food,4751,Michael Roth,Robinsonton,13,510.33,2026-04-01T15:08:30.912929
TXN_2_76_5579204c,100,Pattern stuff,Clothing,6534,Johnny Woods,South Ryanton,11,30.1,2026-04-22T16:55:06.965032
TXN_2_77_f8ebe256,71,History stock,Food,9330,Susan Morris,North Jessica,9,839.21,2026-02-03T21:53:42.976274
TXN_2_78_643ed4f8,75,True Democrat,Electronics,6723,Nathan Munoz,New Michael,11,951.01,2026-03-28T12:03:05.244721
TXN_2_79_52347308,64,Today term,Books,2015,Corey Walker,Sarahport,20,928.48,2026-04-08T19:03:09.667102
TXN_2_80_9d8c53d9,72,Economic arm,Sports,9970,Christopher Luna II,Thompsonport,15,133.43,2026-03-07T16:58:53.420635
TXN_2_81_efd6d57d,100,Half right,Sports,2670,Jennifer Morris,Whiteheadton,9,726.11,2026-01-21T13:12:33.179410
TXN_2_82_f21f8104,75,Maintain tonight,Sports,2399,Michael Stephens,Carrilloton,9,175.1,2026-01-10T08:50:10.553561
TXN_2_83_4a2cbb20,92,Exactly compare,Food,9240,Maurice Morales,Ericastad,11,884.72,2026-04-25T13:20:21.090465
TXN_2_84_013b9d8a,66,Fact film,Electronics,1484,Yvonne Ward,New Dianemouth,5,345.78,2026-04-25T09:30:41.601717
TXN_2_85_ab77d9fe,63,Charge include,Sports,6423,George Hutchinson,Christineshire,13,921.77,2026-01-25T22:21:16.404167
TXN_2_86_552c5548,71,Seat born,Books,4612,William Leach,Santiagotown,7,257.07,2026-03-20T11:53:29.107999
TXN_2_87_1c434db3,82,Child protect,Sports,1525,Eric Cochran,South Mark,2,974.39,2026-01-09T12:24:10.256510
TXN_2_88_187df032,96,Message admit,Electronics,4665,Samantha Edwards,East Johnbury,16,319.94,2026-03-28T13:08:19.139565
TXN_2_89_171b7ca5,85,Job find,Books,9653,Karen Barker,Nicolemouth,17,830.29,2026-04-05T01:37:17.288125
TXN_2_90_c5fb3771,100,Wear audience,Electronics,6574,Brian Jackson,Reginashire,8,390.4,2026-01-03T13:25:28.354196
TXN_2_91_834a230d,42,Finally individual,Clothing,1691,Natalie Brady,South Whitneyside,7,475.4,2026-01-28T20:35:37.528237
TXN_2_92_31c03987,23,Together discussion,Electronics,5226,Mr. Joel Wise,Donnachester,19,51.78,2026-01-15T05:25:22.228030
TXN_2_93_ff63eb29,68,Operation today,Books,4322,John Haynes,New Matthew,16,886.11,2026-03-29T02:02:35.972424
TXN_2_94_f540e36a,71,Mind recently,Books,4922,Tracy Jones,New Charles,6,718.56,2026-03-09T04:57:27.544330
TXN_2_95_9a89b8bf,10,Though resource,Books,2603,Cynthia Blackwell,Port Julie,18,981.85,2026-04-01T12:34:19.283837
TXN_2_96_9e6e6ecf,23,Health certain,Electronics,8986,Lynn Blair,South Matthewside,20,319.43,2026-04-01T13:06:12.721209
TXN_2_97_a058ca0f,9,Civil shoulder,Electronics,3827,Casey Jimenez,Port Juliemouth,13,437.34,2026-04-18T20:45:03.191503
TXN_2_98_fffbea0b,75,School charge,Books,8932,Christopher Morales,Port Brandonport,16,186.93,2026-01-12T06:03:01.531680
TXN_2_99_9165cf47,97,Property chair,Electronics,8451,Jamie Fernandez,Steeletown,16,818.39,2026-03-31T20:03:59.220194
TXN_2_100_b914e2bb,28,Study left,Books,4818,Sydney Becker,Garciaton,5,321.93,2026-02-20T16:13:26.177090
TXN_2_101_eb41f846,89,First federal,Clothing,7218,Alexander Maynard,Hollybury,19,962.01,2026-03-20T00:05:05.203191
TXN_2_102_c354581c,46,Stay change,Electronics,6492,David Gomez,South Henryshire,4,199.02,2026-03-07T15:15:30.151307
TXN_2_103_5d1640c5,7,Free read,Clothing,2549,Diane Black,Christopherburgh,4,545.89,2026-04-17T21:50:52.801410
TXN_2_104_397872e6,54,As outside,Food,6119,Sabrina Brown,West Wendytown,12,831.59,2026-03-23T01:01:03.145676
TXN_2_105_608b7247,39,Commercial month,Sports,1952,Monica Edwards,West Vincent,8,282.98,2026-05-03T22:58:13.253717
TXN_2_106_2e505ddb,10,Soldier material,Food,2919,Stanley Morrison,Port Ravenhaven,1,482.26,2026-04-21T08:42:39.457369
TXN_2_107_65a25046,67,Particularly people,Clothing,4200,George Lee,New Sean,15,518.71,2026-05-05T18:19:29.147925
TXN_2_108_4e4c6eae,69,Exactly perhaps,Sports,6614,Chad Martin,Jonesland,2,331.05,2026-04-02T12:40:53.719748
TXN_2_109_5a6232ee,77,Success hit,Clothing,7882,Ryan Willis,East Angelabury,9,724.03,2026-03-20T13:32:00.497984
TXN_2_110_48c420b2,93,Approach must,Clothing,3903,Mark Keller,Lake Thomasborough,19,828.55,2026-04-24T07:26:02.102742
TXN_2_111_13812344,65,Consider collection,Books,9910,Brittney Black,Steinshire,12,787.05,2026-05-02T11:46:50.734701
TXN_2_112_09aeced6,16,Western either,Clothing,6900,Denise Moreno,North Jessicamouth,12,555.2,2026-03-11T09:49:10.576661
TXN_2_113_e455dc77,27,Back save,Food,5541,Brittany Perry,Kellyport,9,266.25,2026-03-14T05:46:58.832291
TXN_2_114_2c4c98d1,38,Certain four,Food,9436,Anthony Wise,East Jamesmouth,8,454.48,2026-02-10T06:54:32.897684
TXN_2_115_aacb1b92,1,Race music,Food,9282,John Brooks,North Jacob,5,631.72,2026-01-20T01:05:53.122847
TXN_2_116_f199a045,91,International mother,Clothing,3133,Evelyn Fowler,Sabrinaton,17,904.39,2026-03-05T22:14:57.737669
TXN_2_117_f96e87b0,49,Kid language,Books,5683,Christina Lane,West Ricky,15,467.77,2026-01-05T10:54:00.644562
TXN_2_118_307cdb66,75,Wide knowledge,Sports,1137,Debra Jackson,Tiffanyfurt,20,815.46,2026-02-16T09:18:41.422419
TXN_2_119_2099fb25,21,Family main,Electronics,1591,Robert Walters,South Christopherfort,1,240.99,2026-02-08T15:00:04.278242
TXN_2_120_52a71f60,40,Reveal not,Food,4393,Holly Anderson,Curtisfort,13,837.71,2026-01-12T00:45:14.425345
TXN_2_121_e0a96a30,11,Move list,Books,2173,Steven Munoz,North Sarah,7,742.99,2026-02-04T14:35:56.505316
TXN_2_122_5fe4d7ec,25,Late land,Electronics,6491,Alfred Clayton,Samuelmouth,6,393.87,2026-02-24T00:54:06.091850
TXN_2_123_0f4f7a52,25,Eight big,Food,2343,Patricia Harrison,Josephfort,8,991.35,2026-04-10T05:03:55.620793
TXN_2_124_f5281061,73,Environment decide,Clothing,9290,Emily Hamilton,Dunnville,9,51.71,2026-02-22T23:52:22.903260
TXN_2_125_e4249e30,98,Culture health,Food,7919,Janet Johnson,West Michellehaven,12,419.29,2026-03-14T06:42:25.663437
TXN_2_126_4bebb579,24,Billion low,Food,3167,Joseph Andrade,Larrymouth,5,492.79,2026-05-02T11:09:40.627618
TXN_2_127_024fb2d5,35,Itself it,Sports,8641,Anne Hayden,Lindaberg,10,737.45,2026-05-05T02:45:12.119585
TXN_2_128_97f8d675,23,Edge wear,Food,8892,Christine Phillips,Lake Julie,6,829.09,2026-02-08T22:08:23.289619
TXN_2_129_db5b986c,64,Much natural,Books,3378,Erica Petersen,Port Laura,3,656.05,2026-02-11T16:03:10.228609
TXN_2_130_38cd79e1,20,Sell lot,Sports,6620,Calvin Jordan,North Tiffanyland,3,212.71,2026-01-25T22:51:05.734374
TXN_2_131_5c159e28,71,Effect require,Electronics,7550,Danielle Cole,Williamsfort,11,740.38,2026-03-04T22:05:50.493597
TXN_2_132_0d1c3424,43,Hour decision,Food,8555,Norman Rodriguez,Joseshire,12,382.83,2026-04-10T20:54:01.372940
TXN_2_133_06f041b5,58,Drive director,Sports,7292,Natalie Mora,Rubioton,4,967.83,2026-04-21T17:01:33.894618
TXN_2_134_7958e3af,38,Tough term,Food,6298,Denise Lane,West Jacqueline,19,305.22,2026-01-29T01:55:41.206244
TXN_2_135_1ea2440e,65,Hour represent,Clothing,1505,Jennifer Gaines,East Tonya,12,354.78,2026-04-08T08:10:42.761397
TXN_2_136_9178d2ee,17,Successful government,Sports,3164,Craig Simpson,Evanside,17,913.33,2026-02-12T03:57:09.891140
TXN_2_137_29845dd6,87,Month however,Food,8876,Laura Lewis,Diazberg,20,588.64,2026-04-28T20:17:39.532818
TXN_2_138_2f7c1f2a,32,Mother shoulder,Sports,1291,David Ashley,South Julia,5,325.36,2026-04-28T05:38:12.475107
TXN_2_139_e6f175c8,36,Receive president,Books,6334,Taylor Kennedy,Chaseton,6,803.18,2026-01-06T13:11:40.623089
TXN_2_140_3e22c392,43,Fine detail,Books,9310,Donna Hernandez,Perezside,13,564.12,2026-01-27T14:25:15.211856
TXN_2_141_a39e72b1,26,During art,Books,6939,Michael Wells,Michaelmouth,7,487.46,2026-03-18T21:32:04.920579
TXN_2_142_9cf81941,52,Body religious,Books,1203,Mary Taylor,Underwoodside,12,306.43,2026-04-14T06:11:03.290115
TXN_2_143_d796bfd6,18,Charge attorney,Food,9680,Tina Smith,Campbellside,5,562.58,2026-05-06T23:25:33.811704
TXN_2_144_281d7e33,18,Energy realize,Clothing,2570,Melinda Jackson,Lake Charlesside,2,897.07,2026-03-17T15:36:25.038454
TXN_2_145_249d8854,50,Public almost,Clothing,3741,Wesley Jones,Kathleenfurt,1,626.45,2026-02-05T11:40:16.425274
TXN_2_146_f2d100bf,71,Will artist,Sports,9947,Marissa Martinez,Garciatown,1,509.87,2026-04-03T16:35:32.351804
TXN_2_147_ae1b77e8,45,Speak key,Books,3991,Patricia Schmidt,Kevinton,20,178.12,2026-05-05T03:32:54.978232
TXN_2_148_22f4c052,22,Garden country,Electronics,8767,Michael Trevino,Lake Katrina,4,894.73,2026-03-20T16:38:48.019650
TXN_2_149_6f8c097e,44,Point move,Electronics,9583,Tammy Wells,New Hannahburgh,6,259.93,2026-04-06T22:35:39.277885
TXN_2_150_35545d8c,66,Eight total,Food,6365,Mr. Dillon Douglas,Tylertown,5,32.96,2026-03-20T02:37:01.293044
TXN_2_151_6d8397eb,80,Through occur,Food,1130,Barbara Moran,Ashleeland,15,914.11,2026-03-15T11:31:51.140793
TXN_2_152_854b839f,7,Congress hot,Sports,4152,Brian Miller,New Justinberg,4,545.59,2026-02-10T13:52:05.205402
TXN_2_153_13b9ea53,52,Pay matter,Food,5011,Bethany Andrews,Joshuahaven,8,908.79,2026-02-25T13:35:32.581724
TXN_2_154_c83c0d7b,19,Picture world,Electronics,2678,Crystal Chavez,East Lindamouth,9,579.35,2026-05-02T10:34:20.686575
TXN_2_155_a1b7350d,31,Full space,Books,2514,David Farrell,Samanthatown,3,217.31,2026-01-10T03:29:59.296386
TXN_2_156_44bac9a6,15,According Congress,Electronics,8369,Angela Walsh,Zacharyton,19,570.17,2026-03-05T05:30:29.670977
TXN_2_157_6cd4ce03,26,Decade early,Electronics,9185,Stephen Lewis,East Ronnie,15,152.72,2026-04-01T01:58:52.544516
TXN_2_158_027c7956,78,Majority manager,Books,8153,Eric Obrien,North Lindafurt,18,591.13,2026-02-27T21:28:08.227445
TXN_2_159_3653c37b,27,All test,Food,1999,Jennifer Serrano,Shawshire,9,421.26,2026-04-14T12:11:20.401906
TXN_2_160_7e18ee09,45,Police and,Clothing,9353,Heather Brooks,Lake Johnshire,8,451.97,2026-03-20T17:28:48.640975
TXN_2_161_094aa980,12,Ball true,Sports,7686,Dr. Matthew Combs Jr.,Austinland,7,488.58,2026-01-03T09:22:46.717218
TXN_2_162_70ce8400,18,Expect number,Electronics,1084,Ariel Hall,Matthewland,12,950.86,2026-03-06T18:01:53.119997
TXN_2_163_80741eca,17,Miss name,Clothing,5214,Gerald Crosby,Schmidtville,11,435.42,2026-01-30T00:03:24.246358
TXN_2_164_29fd51b8,45,With fire,Food,5308,Richard Aguirre,Brownmouth,3,590.8,2026-04-11T22:05:37.679820
TXN_2_165_26029e37,68,Camera decision,Sports,8562,Drew Hebert,Gillespieport,14,338.4,2026-02-14T11:48:02.536582
TXN_2_166_54877e87,83,Thousand none,Electronics,4678,Marissa Roberts,Lake Jimborough,13,331.21,2026-02-15T16:20:46.643876
TXN_2_167_70c485da,58,Third year,Electronics,2171,Patricia Morgan,Solischester,6,756.91,2026-03-20T18:58:16.612113
TXN_2_168_57c72ce8,52,System brother,Clothing,5658,Carl Lamb,Smithfurt,19,760.99,2026-04-01T05:55:59.179832
TXN_2_169_c39d135a,58,Page media,Clothing,1997,Jimmy Garcia,East Kenneth,14,296.38,2026-03-22T02:44:32.082644
TXN_2_170_6359fafe,58,Now change,Books,7153,Kristina Hensley,Mariaport,20,552.09,2026-03-11T23:56:11.641417
TXN_2_171_a4819ec9,5,Political bring,Books,5195,Rachel Morton,Port Jeffreyport,14,665.71,2026-03-05T13:37:49.922152
TXN_2_172_25b6ab0c,12,Yet middle,Food,4660,Julie Long,Humphreyview,10,477.05,2026-03-14T09:13:00.987916
TXN_2_173_149920ff,20,Why raise,Food,4502,Cassandra Rhodes,Port David,5,326.8,2026-02-27T06:12:08.600433
TXN_2_174_83d0b452,80,Family recognize,Sports,7070,David Richardson,Davidchester,8,72.49,2026-03-15T12:06:22.865161
TXN_2_175_20936537,7,Event phone,Food,4674,Kimberly Gould,Johnsontown,14,163.45,2026-03-25T15:57:14.295769
TXN_2_176_6e637455,48,Certain ability,Food,1725,Justin King,Crystalfurt,4,763.68,2026-02-10T08:29:10.307654
TXN_2_177_fe6efa75,46,Seven newspaper,Books,1278,Tracy Garcia,Juarezhaven,11,742.66,2026-02-14T05:05:14.096086
TXN_2_178_ec740078,81,Foot common,Electronics,7906,Tammy Day,East Madison,11,446.75,2026-03-13T10:41:37.149966
TXN_2_179_c8f58b12,45,Present require,Electronics,4964,Melissa Curry,North Michael,13,791.61,2026-01-11T23:31:36.849062
TXN_2_180_bd3cc734,28,Both economic,Books,8336,Roberto White,Smithshire,16,271.25,2026-05-06T12:31:17.633712
TXN_2_181_05637f01,5,Business type,Clothing,8258,Kathleen Romero,West Stacyville,16,361.11,2026-01-17T21:39:16.997820
TXN_2_182_f44e9e19,80,Different respond,Sports,9306,Linda Hunter,Matthewhaven,13,908.51,2026-03-03T18:42:53.289204
TXN_2_183_9214b420,64,Firm condition,Electronics,5128,Amber Strong,Gregoryside,13,976.88,2026-04-15T00:02:19.776927
TXN_2_184_026c0bcf,71,As career,Sports,4240,Miranda Harrison,West Brandon,14,581.5,2026-02-26T11:29:02.852383
TXN_2_185_d0b08f95,90,Own west,Books,6012,James Cruz,Kennethland,3,64.03,2026-03-17T18:52:17.328588
TXN_2_186_81ab5eed,63,Reason analysis,Books,9066,Mary Meyers MD,East Felicia,7,529.17,2026-05-03T07:58:33.713585
TXN_2_187_597e1033,59,North stand,Books,6410,Michelle Kennedy,Mckenzieland,5,748.19,2026-02-20T09:52:45.063202
TXN_2_188_3e79ce92,66,Cost wife,Sports,2314,Allison Shepherd,Brownhaven,8,969.54,2026-03-24T12:02:35.412177
TXN_2_189_7e3c6ebd,84,Court name,Clothing,7510,William Johnson,West Samuel,9,409.36,2026-04-01T15:48:58.986816
TXN_2_190_277cb845,49,Huge home,Clothing,7246,Kristina Adkins,New Davidshire,19,510.5,2026-03-09T07:25:18.948926
TXN_2_191_8e821762,15,Condition thing,Food,6278,Tyler Wilkins,Stevensborough,11,407.56,2026-02-28T05:22:17.751809
TXN_2_192_04211a3d,12,Need easy,Books,3290,John Allen MD,Mitchellfort,14,687.23,2026-02-19T19:58:43.833366
TXN_2_193_4d90e47b,26,Song item,Clothing,8868,Jesse Brown,North James,6,610.73,2026-01-09T20:33:38.701074
TXN_2_194_1c7b0e4e,40,Term skill,Food,2320,Stephen Roman,Aliciaburgh,7,860.69,2026-01-24T05:47:21.218013
TXN_2_195_bca19738,82,Produce else,Sports,3129,David Thomas,Jeffreychester,16,728.83,2026-04-30T12:07:10.209789
TXN_2_196_dd887733,70,Doctor now,Books,7468,Theresa Ortega,New Kelly,2,926.34,2026-03-07T03:18:17.063459
TXN_2_197_6f5ddf48,28,Long research,Food,7924,David Smith,Jenniferhaven,14,440.11,2026-01-15T09:26:35.385710
TXN_2_198_f532bbd1,68,Stop financial,Books,5744,Wayne Nguyen,Christopherfort,18,839.5,2026-01-07T05:44:00.883182
TXN_2_199_de430f5a,18,Father run,Books,4595,Thomas Gray,North Dianeshire,14,582.27,2026-05-03T03:38:05.297278
TXN_2_200_c56690aa,69,To wide,Books,1814,Tiffany Ruiz,Seanberg,18,823.55,2026-02-20T06:03:04.062448
TXN_2_201_90e1286b,33,Letter sort,Food,5306,Ronald Bryant,Hintonburgh,15,705.04,2026-01-27T04:47:57.768521
TXN_2_202_52b29117,75,Myself save,Clothing,6839,Janet Diaz,Stephaniemouth,16,759.28,2026-01-25T02:56:48.897647
TXN_2_203_0b37ea73,55,Analysis talk,Food,5264,Kathy Shannon,Stuartburgh,16,834.99,2026-01-16T07:01:27.271363
TXN_2_204_841f8de5,57,Student move,Electronics,8036,Thomas Foster,East Matthewstad,15,473.06,2026-03-14T15:22:19.704242
TXN_2_205_9e7bb10d,93,Image wait,Books,6447,Nicole Braun,Bryanmouth,8,384.49,2026-05-05T22:58:53.966488
TXN_2_206_682cbb37,12,Effect you,Sports,1460,Kimberly Hamilton,New Kevin,15,99.14,2026-03-01T12:13:21.390453
TXN_2_207_d91be7cd,20,Majority range,Clothing,7097,Kimberly Carter,Derrickfort,6,543.91,2026-04-29T10:09:14.292231
TXN_2_208_23925c85,17,North know,Sports,3527,Kelly Dunlap,Gravesborough,15,520.07,2026-04-29T12:21:48.629687
TXN_2_209_9d318bb5,32,State too,Sports,1858,Tracey Campbell,North Chad,2,68.24,2026-03-07T02:12:09.338215
