transaction_id,product_id,product_name,category,customer_id,customer_name,city,store_id,sale_amount,sale_timestamp
TXN_8_62_ffb35ce8,54,Second building,Food,9784,David Ramos,Jenniferport,5,290.73,2026-03-07T21:24:28.941150
TXN_8_63_5ec04722,92,Deep agree,Books,1819,Steve Ward,Elizabethmouth,20,333.65,2026-02-15T20:56:28.814718
TXN_8_64_63a24146,74,Energy condition,Food,7406,Kenneth White,Port Elizabeth,11,772.44,2026-02-16T11:35:27.287778
TXN_8_65_c102f81b,84,Well forward,Sports,9766,Dana Nelson,Carlyfort,2,640.54,2026-04-30T21:42:57.950986
TXN_8_66_b2b49b94,26,Stock traditional,Food,2219,Craig Martinez,South Benjamin,15,743.87,2026-03-15T08:29:49.176132
TXN_8_67_0e2b9a0f,52,Father difference,Clothing,1895,Jeffrey Henry,South Melissaside,14,608.65,2026-03-13T11:20:38.215414
TXN_8_68_f95753aa,43,Hope bank,Electronics,3396,Kayla Dorsey,Lucasburgh,13,610.69,2026-01-11T13:11:04.089887
TXN_8_69_b1fe9061,45,Son find,Clothing,6165,Raymond Hill,Victoriaborough,10,727.11,2026-01-27T11:18:15.060880
TXN_8_70_2a7f2af0,58,Campaign group,Books,9332,Jacob Miller,Makaylamouth,18,659.87,2026-05-08T07:20:46.353566
TXN_8_71_2acd753f,26,Mrs popular,Electronics,7994,Amy Walker,East Kevinton,16,895.26,2026-02-24T16:15:46.465821
TXN_8_72_aa7b20b2,43,Best person,Electronics,2499,Lorraine Martinez,West Jorge,8,291.21,2026-01-15T21:41:12.909235
TXN_8_73_9b4609f1,84,Boy become,Electronics,5451,Tammy Torres,New Colton,11,667.82,2026-03-28T23:33:08.768837
TXN_8_74_4b0246d8,31,Account through,Books,7367,Matthew Francis,Williamsfurt,19,440.04,2026-01-17T16:26:39.430961
TXN_8_75_44314a24,5,Better media,Clothing,7996,William Johnson,West Jamiebury,1,591.32,2026-03-02T07:28:31.442027
TXN_8_76_599d976d,26,True foot,Food,7839,Debra White,Knappberg,1,817.39,2026-02-08T21:13:36.791471
TXN_8_77_36f95b15,24,Challenge too,Clothing,7075,Richard James,Andersonshire,20,509.47,2026-04-24T19:44:02.812972
TXN_8_78_7b28a329,77,Level score,Books,5573,Leslie Murphy,Amberside,7,795.51,2026-04-10T02:14:51.462064
TXN_8_79_007a12a9,42,Election foot,Food,5146,Heather Parsons,Mooremouth,6,306.93,2026-03-17T13:13:34.902879
TXN_8_80_b266ad82,67,Left man,Clothing,4868,Michael Thomas,Randymouth,2,600.72,2026-01-05T22:54:26.603669
TXN_8_81_3c7b8784,62,Unit special,Clothing,5563,Nicole Blackburn,Cochranfort,13,172.78,2026-03-08T21:20:27.780676
TXN_8_82_b39222b7,47,Leave always,Food,2464,Stephanie Padilla,Catherineside,3,125.99,2026-05-01T08:01:31.939934
TXN_8_83_d9a6a35f,54,Everyone ball,Sports,8051,Diana Miller,West Dawn,15,143.45,2026-01-24T04:53:50.559216
TXN_8_84_5150553d,47,Quickly one,Electronics,6135,Matthew Meyer,Port Brian,7,217.0,2026-05-05T12:57:19.439753
TXN_8_85_bd200f86,83,Student weight,Sports,3439,Jennifer Roberts,Williamside,15,532.5,2026-05-01T13:41:20.442781
TXN_8_86_ac5b86c3,54,Factor likely,Clothing,8684,Louis Miller,Lake Katieport,14,606.63,2026-02-20T07:17:44.454110
TXN_8_87_3141b446,37,Firm low,Books,9143,Julian Taylor,Port Bethborough,17,437.68,2026-04-19T00:35:10.338892
TXN_8_88_08466825,34,Coach ahead,Sports,6464,Susan Smith,South Codyton,20,334.73,2026-04-06T08:50:54.605742
TXN_8_89_9bd7118a,38,Responsibility my,Electronics,3797,Stephen Morales,New Sandra,18,264.91,2026-01-12T00:52:16.074395
TXN_8_90_21ca2ecf,11,Technology would,Books,8456,Patrick Brown,Jasonshire,5,82.13,2026-02-27T03:20:42.929148
TXN_8_91_853e57ef,34,President role,Clothing,1446,Cody Graham,Mackport,13,35.98,2026-04-01T23:38:28.800597
TXN_8_92_a8482b7d,25,Phone about,Electronics,9617,Megan Davis,West Stephanie,1,619.13,2026-03-28T01:11:21.254208
TXN_8_93_63e86e36,88,Power phone,Clothing,9317,Pamela Adams,North Carolbury,18,385.55,2026-01-31T18:22:34.363796
TXN_8_94_7b22dd72,57,Right century,Books,1336,Matthew Simpson MD,New Daniel,13,902.21,2026-04-14T21:05:38.416362
TXN_8_95_ac72f3d0,53,Pay security,Sports,5221,Lydia Maldonado,East Jacquelinechester,15,125.44,2026-01-25T17:58:04.595875
TXN_8_96_d54c17e1,40,Environmental indeed,Clothing,4664,Denise Lucero,West Shaun,19,86.55,2026-05-06T19:21:48.827780
TXN_8_97_4790838a,18,Argue yeah,Electronics,6603,Cynthia Parker,Mcdonaldside,7,756.61,2026-02-22T11:16:59.902535
TXN_8_98_9f143496,4,Power throw,Electronics,2690,Sarah Greene,New Aaronshire,12,788.7,2026-04-27T07:39:49.456848
TXN_8_99_ebfb7264,21,Experience single,Books,5319,Heather Randall,South Stephen,12,765.91,2026-02-10T04:51:58.576918
TXN_8_100_a08c9762,7,Effect beat,Food,2927,Nancy Ruiz,Cynthiabury,3,709.58,2026-03-04T17:22:14.104208
TXN_8_101_6a274c9f,26,Pm sometimes,Sports,5011,Robert Brown,Lake Emily,11,803.49,2026-03-12T12:43:23.152439
TXN_8_102_9569c1ad,79,Especially material,Books,5098,Deborah Garcia,Nicholsside,9,81.05,2026-01-03T08:08:07.426465
TXN_8_103_182a43cf,6,Live include,Clothing,1693,Christopher Davis,South Rickyville,15,643.92,2026-01-27T18:19:21.606734
TXN_8_104_571f1eb7,19,Himself far,Sports,9215,Haley Ryan,Lake Denisefort,4,56.09,2026-01-05T21:25:01.458720
TXN_8_105_2465da57,76,Media look,Clothing,2832,David Hawkins,East Adriana,12,273.2,2026-03-24T09:08:44.348636
TXN_8_106_fe56045a,26,Push happen,Sports,7570,Daniel Marks,Josephside,9,767.1,2026-04-07T19:56:06.606621
TXN_8_107_da6cd164,91,Section others,Electronics,6384,Miss Brandi Schroeder PhD,Port Andrew,6,607.33,2026-03-02T20:49:44.021723
TXN_8_108_321116c2,57,Finish wear,Books,9148,Caitlin Garcia,New Debbieburgh,10,201.27,2026-01-26T20:12:46.007822
TXN_8_109_f0b73d0f,95,Kind early,Food,4824,Edward Stevenson PhD,Patrickfurt,12,955.95,2026-01-20T10:19:30.501367
TXN_8_110_df6fd52f,93,Director land,Sports,3924,Thomas Bowman,West Jasmineport,6,286.41,2026-01-14T15:17:41.708934
TXN_8_111_405f8827,11,Four anyone,Books,5691,Brian Morgan,West Craigstad,9,721.08,2026-04-10T04:33:15.749567
TXN_8_112_ec15d74d,76,Who usually,Electronics,9724,Melissa Smith,Lake Rebecca,3,435.1,2026-04-23T03:17:41.950292
TXN_8_113_40ffeed2,66,He herself,Electronics,8576,Donald Watson,New Steven,14,748.9,2026-02-08T20:26:48.236581
TXN_8_114_ab834a36,41,Perform improve,Clothing,3953,Crystal Chang,Cynthiaside,1,563.06,2026-02-13T23:47:44.264563
TXN_8_115_a6b28dc4,18,Top owner,Food,5274,Erin Dawson,Port Steven,5,144.46,2026-01-24T22:19:36.855501
TXN_8_116_579ad5fe,84,Few question,Food,1465,David Owen,Sherribury,3,218.69,2026-02-06T15:53:08.997450
TXN_8_117_dda59803,69,Risk understand,Clothing,2928,Gregory Graham,West Aaronmouth,8,503.08,2026-04-16T03:57:56.641563
TXN_8_118_f6b462a1,95,Campaign war,Books,5651,Laura King DVM,West Katherine,20,331.59,2026-02-01T11:09:17.442456
TXN_8_119_515ecaf0,2,Raise positive,Food,8349,Deborah Haas,Butlerton,4,999.58,2026-04-22T01:51:26.279903
TXN_8_120_c5e34f53,46,Kind treatment,Books,8340,Eric Phillips,Albertbury,11,214.1,2026-01-17T08:24:00.412527
TXN_8_121_afcbe0ee,68,War clear,Sports,1603,Tonya Barton,East Alejandraview,16,310.58,2026-04-26T22:54:46.444206
TXN_8_122_49c04ef9,37,They rock,Food,7012,Erik Jensen,North Garybury,16,968.61,2026-03-08T11:56:06.334379
TXN_8_123_e7894fa7,26,Fish professor,Clothing,9039,Dawn Smith,Hillberg,7,844.55,2026-03-10T20:15:17.397972
TXN_8_124_cb691560,47,Provide reach,Food,6861,Michelle Hamilton,Patrickside,19,31.59,2026-04-07T21:42:24.399867
TXN_8_125_dc79bd06,1,Second theory,Electronics,1224,Maureen Garza,Perezton,13,883.02,2026-03-21T15:37:49.946777
TXN_8_126_46b725b7,27,Authority yes,Food,9520,Keith Hayden,Gonzalezville,16,507.18,2026-04-09T21:32:00.783374
TXN_8_127_a8d8b5a0,92,Every peace,Electronics,6244,Christina Park,Hortonhaven,2,479.14,2026-02-18T05:11:53.090949
TXN_8_128_dc5f3472,52,Audience bad,Sports,2626,Sandra Reed,Lake Markberg,1,831.31,2026-02-12T19:39:35.163711
TXN_8_129_ecdd2c71,100,Red card,Books,8741,Paul Padilla,Jeffreymouth,4,402.89,2026-01-15T23:14:59.786291
TXN_8_130_fdc42153,90,Painting six,Books,3974,Stephen Cook,Millerstad,3,526.73,2026-02-15T14:46:09.504546
TXN_8_131_2d4f71c4,91,Note decide,Electronics,9340,Mark Alvarado,Sharonchester,20,377.19,2026-02-12T18:43:20.048071
TXN_8_132_17bba384,2,Meet beyond,Food,1992,Amanda Moore,Kennedyborough,11,634.45,2026-03-25T00:25:17.925318
TXN_8_133_0acb3bab,90,Number this,Electronics,6067,Jenna Velasquez,East Jesustown,17,48.68,2026-05-08T03:17:01.330241
TXN_8_134_eae198b4,54,Pay protect,Books,4842,Aaron Morgan,Jasonton,9,363.3,2026-05-07T10:34:51.400789
TXN_8_135_870ac7ee,31,Friend seat,Electronics,6516,Roy Erickson,East Debra,12,647.0,2026-03-18T11:27:18.676142
TXN_8_136_b02d06aa,94,Adult parent,Electronics,6232,Kenneth Conner,Greenstad,2,349.43,2026-04-11T23:19:43.022525
TXN_8_137_dd978e0c,40,Old task,Sports,7295,Shawna Irwin,New Jermainebury,17,185.44,2026-04-19T23:06:47.001842
TXN_8_138_1da6957a,43,Number worker,Sports,7049,Theresa Hill,Port Georgeside,15,152.72,2026-04-29T02:56:06.146545
TXN_8_139_9d376b24,30,Mission safe,Sports,4241,Kelly Huff PhD,East Randy,11,354.03,2026-01-31T02:13:03.043066
TXN_8_140_7f802e50,16,Scientist citizen,Books,2566,Gabriel Roberts,New Lesliefort,1,532.06,2026-05-06T19:09:11.572434
TXN_8_141_0933843d,56,Third million,Clothing,4435,Benjamin Moody,Marcmouth,5,475.59,2026-04-29T12:35:09.486050
TXN_8_142_9971e77f,17,North manage,Sports,9654,Robert Davis,Johnsonfort,7,117.31,2026-01-10T09:25:07.521589
TXN_8_143_b062832f,13,Also Mr,Sports,7713,Tammy Johnson,South Michele,6,773.36,2026-01-28T09:30:27.423895
TXN_8_144_7e65ebee,40,Cultural pull,Books,1159,Shannon Smith,Terryside,1,233.59,2026-04-06T09:30:42.739208
TXN_8_145_847c366a,93,Central five,Electronics,3689,Matthew Sullivan,Jordanhaven,1,372.35,2026-04-09T17:30:44.359773
TXN_8_146_f4a23a66,69,Environment finish,Books,7899,Seth Hughes,Josehaven,13,912.0,2026-03-21T05:32:00.421715
TXN_8_147_335d380f,36,Tonight senior,Sports,6094,Daniel Edwards,Williamstown,9,974.22,2026-01-10T14:09:41.225879
TXN_8_148_dec7722f,77,Sign assume,Books,5857,Shelia May,Charlesbury,17,95.86,2026-03-31T11:45:31.448651
TXN_8_149_4a2da8dd,12,Ground part,Clothing,8801,Amanda Sherman,Amandafort,17,494.4,2026-05-03T01:11:23.528031
TXN_8_150_fcc520dd,57,West deal,Food,9743,Aaron David,Reedberg,6,379.98,2026-03-31T09:48:43.495821
TXN_8_151_09d48557,60,When you,Sports,1913,Carrie Martin,Rhondaburgh,7,284.34,2026-02-16T21:12:01.434213
TXN_8_152_05ebcbec,33,Whether will,Electronics,3164,Sherry Paul,Anthonyland,5,202.02,2026-02-01T16:52:34.922772
TXN_8_153_d3c3ba4b,41,Professor few,Books,1079,Traci Ingram,Amyview,13,878.43,2026-05-02T19:52:47.685512
TXN_8_154_913fb5ac,7,Produce home,Food,9908,Monica Combs,Davidhaven,5,743.71,2026-01-05T13:32:21.687701
TXN_8_155_10fb026b,98,Election art,Electronics,8020,Kimberly Trevino,North Derek,4,311.57,2026-04-10T03:17:26.533982
TXN_8_156_2a717d75,68,Measure discuss,Clothing,8672,Karen Wallace,North Martin,20,919.04,2026-03-12T23:07:13.798914
TXN_8_157_89c2a7b7,61,Various author,Food,5956,Cole Lopez,Port Timothy,20,694.87,2026-02-02T20:34:05.202777
TXN_8_158_1d3257a3,50,Until treatment,Electronics,6736,Karen Mccoy,Lauraside,2,253.23,2026-04-15T22:05:13.273636
TXN_8_159_68270e25,8,Share small,Clothing,6306,John Miller,Tiffanychester,2,711.71,2026-01-08T07:53:33.906592
TXN_8_160_b5e03c22,84,Per guess,Electronics,2536,Charles Davies,Jenkinsfort,6,347.99,2026-01-23T10:09:40.935145
TXN_8_161_fbfdcdf7,54,Care compare,Clothing,8047,Christina Ponce,Annaton,2,19.87,2026-01-15T05:00:18.467932
TXN_8_162_df56484a,86,Perhaps herself,Books,4720,Nicole Morris,South Taylorton,10,68.41,2026-03-08T18:38:08.951773
TXN_8_163_c45a35f3,70,Market since,Sports,3647,Melody Everett,South Jeff,8,653.65,2026-05-01T03:23:07.140522
TXN_8_164_0e5f0bec,96,Cold present,Sports,2533,Amber Powell,Smithmouth,10,317.41,2026-01-26T23:04:43.937451
TXN_8_165_dcafda2b,45,Have politics,Clothing,3101,Matthew Wilcox,South Coryport,3,580.46,2026-02-16T09:08:36.284904
TXN_8_166_56acc763,41,Common argue,Food,8793,Sharon Gardner,Lake Stephanieside,1,22.58,2026-03-16T01:54:27.263319
TXN_8_167_fa0fd31f,100,Even TV,Electronics,8111,Mr. Michael Pearson,Andrewhaven,19,246.27,2026-04-12T11:21:31.661075
TXN_8_168_3069bbee,29,Successful despite,Electronics,6844,James Donovan DDS,Austinchester,4,933.33,2026-01-25T00:50:13.225972
TXN_8_169_21a747e7,97,Thought over,Food,8779,Katherine Wood,South Jeremy,20,398.63,2026-04-03T18:40:09.879692
TXN_8_170_1361e05e,78,Central after,Books,8233,Jessica Carr DVM,Lake Vanessastad,17,788.34,2026-02-19T21:56:16.602094
TXN_8_171_cd0208ab,83,World check,Electronics,7376,Michelle Wilkerson,Lake Amybury,6,507.3,2026-03-27T13:06:23.529077
TXN_8_172_ac98743e,2,Type produce,Clothing,4116,Donald Mcdonald,Carrollmouth,9,493.71,2026-01-21T10:13:37.403915
TXN_8_173_d060c819,81,She easy,Clothing,4153,Joshua Goodwin,North Kimberly,14,573.31,2026-01-11T11:50:55.305834
TXN_8_174_eeb5c57c,87,Standard change,Clothing,3248,Karen Good,Lindseymouth,11,486.87,2026-04-01T18:36:14.618618
TXN_8_175_5309fc65,63,Wear laugh,Sports,1048,Lisa Hayden,Gregorytown,17,996.89,2026-01-27T03:01:47.073033
TXN_8_176_b7557f70,22,Follow bar,Food,2770,Sean Smith,North Stephaniechester,7,555.41,2026-02-11T09:11:54.166739
TXN_8_177_67d943d9,55,At model,Clothing,1725,Karen Jones,Port Michelle,1,975.34,2026-03-26T20:23:01.957881
TXN_8_178_31ee637c,82,Finish improve,Books,4096,Tammie Wilson,East Mirandaside,15,374.43,2026-01-27T13:29:08.115879
TXN_8_179_461d00b0,67,Character together,Food,6307,Kyle Terry,East Kyle,14,173.38,2026-05-08T05:00:03.001520
TXN_8_180_f538834c,77,Agreement believe,Books,7978,Kayla Baird,Stephensonside,2,691.82,2026-01-12T03:12:02.877237
TXN_8_181_fff1f7a2,61,Look third,Electronics,5957,Bradley Smith,Lewismouth,18,967.84,2026-01-24T06:04:13.434683
TXN_8_182_9b3f0524,58,Bill sound,Sports,3804,Harry White,Rodgersport,17,385.69,2026-01-14T08:37:26.122998
TXN_8_183_a0d3ddd4,52,Team miss,Food,3816,Phillip Bush Jr.,Lake Bobby,11,557.51,2026-04-12T17:12:41.459754
TXN_8_184_931b1cec,32,His reveal,Food,2957,Nathan Collins,North Timothyview,13,592.85,2026-01-05T19:22:01.673454
TXN_8_185_cef894da,85,East give,Sports,4851,Emily Villarreal,Davidsonview,15,109.65,2026-01-11T10:06:09.914484
TXN_8_186_3273794d,81,Type establish,Books,2518,Linda Marsh,Gibsonfort,3,913.12,2026-01-19T17:38:14.390751
TXN_8_187_c49013eb,45,Agency always,Clothing,2142,Sue Mathews,Theresaland,9,10.39,2026-01-19T03:27:35.189564
TXN_8_188_2add533a,93,Including wall,Food,6332,Maxwell Arroyo,South Cynthialand,16,808.83,2026-03-06T09:29:40.052535
TXN_8_189_c159390a,69,Growth rest,Food,8875,Deborah Martinez,South Shannonfurt,1,428.33,2026-02-25T14:24:09.491594
TXN_8_190_e9ab5e69,69,Far camera,Electronics,3033,Peter Haney,Yoderton,12,554.16,2026-03-15T00:39:40.478083
TXN_8_191_f5988205,48,Sit this,Sports,9598,James Thomas,Robertburgh,8,747.16,2026-02-26T19:37:05.216053
TXN_8_192_4ff6554e,16,Best although,Books,8894,Mary Hurst,New Richard,16,264.49,2026-02-28T20:51:12.083924
TXN_8_193_f28e8afe,29,Condition network,Sports,9447,Jonathan Patrick,South Coleshire,19,77.27,2026-04-18T10:21:30.748484
TXN_8_194_78b9c080,80,Plan which,Food,1141,Brendan Garcia,North Kristin,11,56.24,2026-01-22T18:09:04.451302
TXN_8_195_f192b89e,80,Computer fine,Clothing,2363,Adam Parsons,West Carl,19,835.68,2026-04-03T22:49:48.264720
TXN_8_196_fab80466,23,Story continue,Books,9549,Dillon Arroyo,Roymouth,18,480.11,2026-04-10T13:02:32.190652
TXN_8_197_ec5ec70f,9,Stuff rule,Books,9004,Andrea Wilson,East Arthur,16,585.23,2026-04-24T20:02:18.742763
TXN_8_198_dc9b13a9,13,Research majority,Books,2192,Hayden King,Greenbury,18,397.83,2026-04-17T21:01:59.184286
TXN_8_199_d75222b8,84,Particular fly,Clothing,4774,Daniel Brown,Clarkstad,2,123.58,2026-01-09T19:23:09.882027
TXN_8_200_4c4340c1,35,Drug wait,Books,3291,Ashley Kidd,New Rayton,3,627.41,2026-04-27T22:26:06.549377
TXN_8_201_6c7af365,50,Might area,Books,8344,Ronald Lam,Lake Frank,14,946.84,2026-03-27T22:24:02.972085
TXN_8_202_0b172322,53,Before anyone,Clothing,3707,Thomas Cline,New Kristin,11,161.09,2026-05-06T21:01:51.602041
TXN_8_203_7589f20e,65,Yard available,Sports,5739,Alex Malone MD,Robertmouth,11,123.47,2026-04-15T18:43:33.427238
TXN_8_204_d92a7249,71,Quickly raise,Electronics,1257,Brandi Oconnor,West Benjaminborough,15,446.95,2026-01-24T00:29:10.371240
TXN_8_205_f976458e,41,Take account,Electronics,9568,Daniel Reyes,Brittanyville,16,476.14,2026-04-19T04:28:13.357485
TXN_8_206_46037df7,52,Entire leader,Electronics,9029,Gabriel Parker,Lake David,2,933.0,2026-01-07T17:22:41.394419
TXN_8_207_b7ddef62,76,Edge window,Clothing,4876,Katherine Henry,Beckerland,4,228.42,2026-04-03T21:49:43.294506
TXN_8_208_359fafb5,51,Church foot,Electronics,9918,Charles Olson,Hectorland,19,726.25,2026-01-16T07:17:22.752699
TXN_8_209_2665d31a,18,Stage company,Sports,2435,Robin Olson,Schmidtton,8,187.92,2026-04-14T02:19:10.977080
