transaction_id,product_id,product_name,category,customer_id,customer_name,city,store_id,sale_amount,sale_timestamp
TXN_7_78_7bcf1c33,6,Child main,Books,5714,Lawrence Smith,West Anna,13,867.69,2026-03-23T14:54:04.070697
TXN_7_79_cc66755f,9,Radio watch,Clothing,4548,Crystal Edwards,Davidtown,3,981.36,2026-05-06T00:44:22.935464
TXN_7_80_c5a4a1c6,5,Fund final,Food,5632,Andrea Anderson,Chelseaborough,2,271.63,2026-03-01T13:40:42.583826
TXN_7_81_90658b25,20,Research take,Clothing,1521,Nicole Hicks,Rileyville,9,391.21,2026-02-09T00:26:00.947203
TXN_7_82_bd6f7834,52,Tell answer,Clothing,6568,Laura Moore,Jeffview,11,932.85,2026-05-06T08:33:26.865917
TXN_7_83_2f6aae33,67,Also protect,Clothing,1933,Wendy Medina,West Emma,18,567.49,2026-05-05T05:16:59.667999
TXN_7_84_f12fdc90,27,Trial rather,Electronics,1499,Jessica Vega,Houstonbury,9,25.74,2026-01-10T06:47:46.759162
TXN_7_85_e130f2a6,24,Card field,Food,1648,Stacy Hancock,New Ashley,12,141.53,2026-01-10T05:23:19.031757
TXN_7_86_b872be62,20,Sign teacher,Sports,3320,Olivia Rodriguez,Wadeland,17,534.01,2026-01-26T05:58:46.667322
TXN_7_87_ff9ee37b,51,Hand current,Food,7852,Kari Tyler,Melissaside,20,166.63,2026-04-09T06:58:10.985924
TXN_7_88_a54d5ae2,30,Rest mission,Electronics,9092,Patricia Casey,Lake Megan,8,298.4,2026-01-23T02:02:35.401530
TXN_7_89_2659452e,91,Actually return,Clothing,1880,Michelle Chavez,Jennyside,9,118.41,2026-04-26T20:12:11.932429
TXN_7_90_619e52dc,31,Religious charge,Books,7528,Kevin Nguyen,East Christopherland,12,861.02,2026-03-19T02:47:32.482131
TXN_7_91_43001b6d,83,Long parent,Electronics,6209,Margaret Richmond,New Jill,4,636.77,2026-04-09T07:08:55.906774
TXN_7_92_d7206be8,35,Choice stuff,Clothing,5068,Cynthia Mccoy MD,North Cheryl,9,898.9,2026-01-01T13:43:53.412867
TXN_7_93_df24e187,64,It notice,Clothing,5434,Renee Sanchez,Stephanieshire,13,64.63,2026-01-20T20:16:45.806120
TXN_7_94_0f2b1fe7,61,Base describe,Food,6176,Jonathan Collins MD,East Amy,2,519.16,2026-03-30T22:50:50.569252
TXN_7_95_e126180c,47,Difficult suffer,Sports,5655,Jennifer Rodriguez,New Anthonyside,2,342.98,2026-01-12T01:16:31.535995
TXN_7_96_6f7fc0d5,80,Wife too,Electronics,7490,Melissa Turner,West Raymond,17,323.28,2026-01-25T22:15:10.395054
TXN_7_97_ba423eff,30,Seat development,Books,6796,Jeffrey Miller,Murrayborough,5,382.43,2026-02-07T15:38:47.011110
TXN_7_98_d0b45a64,44,Same be,Food,6537,Claudia Campbell,North Laura,9,577.0,2026-04-13T22:48:07.065330
TXN_7_99_ae4b8514,39,Relate bring,Electronics,3058,Janice Watson,Aaronview,13,92.23,2026-03-16T06:34:50.242926
TXN_7_100_35afc2aa,60,Watch third,Electronics,1167,Sheryl Lowe,West Brandon,1,700.29,2026-04-11T13:40:13.394984
TXN_7_101_2f8d1228,5,Former race,Sports,6154,Jared Fisher,Reidland,3,389.17,2026-01-17T04:51:12.219900
TXN_7_102_4bd1785f,23,Reveal what,Food,9871,Aaron Atkins,West Joseshire,1,617.03,2026-04-07T14:48:45.464888
TXN_7_103_5f53455e,14,Home town,Food,2497,Tracey Collier,New Jessicaland,14,55.79,2026-04-14T11:31:08.822706
TXN_7_104_2e36bc78,71,Attack design,Clothing,5468,Eric Williams,Kristenchester,19,851.67,2026-02-06T09:33:14.569309
TXN_7_105_9f9b044e,56,Need night,Sports,7032,Kevin Nguyen DDS,Parktown,16,102.68,2026-04-02T16:00:05.154252
TXN_7_106_90e224bc,54,Argue sometimes,Electronics,5681,Crystal Lopez,East Christinachester,3,960.89,2026-04-21T04:48:52.725414
TXN_7_107_ed8fd9ac,23,Impact leave,Clothing,8339,Gregory Donovan,Torresborough,8,977.51,2026-01-08T20:12:17.198203
TXN_7_108_26c0e056,100,Material save,Electronics,8322,Stephanie Thompson,Codymouth,9,794.58,2026-01-30T22:23:40.926019
TXN_7_109_1f5ea2c5,59,Will clearly,Clothing,7671,Christopher Bentley,West Tyler,14,463.35,2026-03-19T10:28:30.294218
TXN_7_110_ec9f2b25,75,Into the,Sports,1295,Rita Velazquez,New Rickytown,2,275.59,2026-02-03T05:44:43.085444
TXN_7_111_3cf80a05,12,Economy executive,Sports,4257,Joshua Riddle,South Dustin,3,936.3,2026-03-01T12:55:38.635719
TXN_7_112_f9ec735f,82,Like ability,Food,5924,Christopher Jacobson,North Timothymouth,12,816.51,2026-05-01T14:12:28.452878
TXN_7_113_25135446,43,Sit box,Books,2934,Melanie Sherman,Stephensside,13,474.48,2026-01-16T00:48:26.528453
TXN_7_114_35345210,92,Help provide,Electronics,8534,Francisco Wallace,Lake Melissatown,15,86.38,2026-03-19T11:47:45.821766
TXN_7_115_64f488e9,61,Including your,Books,7536,Scott Garcia,Jenniferborough,16,818.18,2026-01-05T01:26:26.534431
TXN_7_116_42a0f90a,89,Remember girl,Food,4573,Nancy Escobar,North Joshua,5,136.0,2026-02-13T19:00:01.390266
TXN_7_117_f531f602,38,Rest candidate,Sports,7352,Kenneth Smith,West Deanna,20,179.2,2026-02-27T22:50:58.304147
TXN_7_118_d52376b2,28,Leave begin,Electronics,7281,Cassandra Stevens,Michealchester,16,584.42,2026-03-21T22:38:49.687547
TXN_7_119_06e68517,33,Produce great,Sports,1597,Sheena Underwood,Russellport,5,342.24,2026-03-23T19:34:14.274975
TXN_7_120_c954ba29,63,Report six,Food,6557,Brandon Jones,South Patricia,19,763.03,2026-04-19T14:21:08.605909
TXN_7_121_ca9b9d64,30,Much little,Electronics,5288,Jennifer Jimenez,New Paulahaven,13,706.65,2026-02-19T21:47:15.225459
TXN_7_122_c8539046,19,Production amount,Food,6315,Micheal Santos,Port Mark,17,396.28,2026-01-13T11:42:08.874579
TXN_7_123_46bb747f,13,Cultural official,Clothing,9448,John Esparza,Turnerview,19,730.4,2026-05-01T23:08:57.788028
TXN_7_124_ded756af,11,Student address,Food,3876,Marcus Martin,South Christinachester,10,189.72,2026-03-16T05:00:15.360314
TXN_7_125_8fa42f88,84,Item gas,Electronics,9754,Susan Green,North Matthew,5,545.17,2026-04-20T14:47:36.143030
TXN_7_126_ad54058d,76,Also wait,Sports,1049,Kiara Taylor,Lindseyshire,5,700.1,2026-01-09T10:14:04.331555
TXN_7_127_0421c267,38,Century decision,Clothing,4297,Joe Luna,East Carmen,5,283.54,2026-04-30T18:16:08.247556
TXN_7_128_22108a52,6,Bar this,Books,1855,Stephanie Drake,Dylanmouth,19,180.48,2026-04-10T03:20:14.671464
TXN_7_129_fa6874d2,27,Dinner and,Sports,7675,Susan Anderson,Davidland,9,121.25,2026-02-08T08:02:42.890543
TXN_7_130_d10a7ddc,1,Performance total,Electronics,8408,Gina Castro,New Terri,9,395.07,2026-04-13T02:33:52.958952
TXN_7_131_b046aaca,24,Data consumer,Clothing,9866,Jessica Hanson,Ronaldbury,3,548.05,2026-02-06T21:54:48.925257
TXN_7_132_29fc0201,72,Explain offer,Clothing,8662,Jacob Roberts,West Marymouth,13,437.76,2026-01-21T00:26:48.008157
TXN_7_133_25879971,5,Run history,Food,9619,Andrew Mullins,Rodriguezburgh,13,591.89,2026-05-02T19:03:20.286661
TXN_7_134_95514692,74,Choice hour,Books,4970,Angela Brown,North Garyshire,4,912.27,2026-03-31T08:07:51.664138
TXN_7_135_afd2000b,99,Federal seek,Electronics,8246,Andrew Price,Rickyland,10,596.99,2026-05-03T07:05:42.134943
TXN_7_136_7cea0360,57,Run good,Sports,7014,Angela Gardner,Port John,13,379.72,2026-03-04T23:28:47.105805
TXN_7_137_f519371b,17,Anyone fall,Sports,6790,Erica Mccarthy,Tinamouth,2,19.39,2026-02-24T03:20:42.388098
TXN_7_138_919afe37,60,Even from,Food,5785,Robert Kennedy,Jasonport,1,68.87,2026-03-04T11:58:39.431887
TXN_7_139_0326824c,83,Shake respond,Books,3157,Stephanie Martin,Waltersport,13,893.05,2026-01-14T15:19:50.336938
TXN_7_140_3043786a,17,Position before,Books,5495,Laura Osborn,South Christine,12,932.85,2026-03-05T05:03:30.208322
TXN_7_141_43c4bd57,34,Answer to,Books,5310,Patrick Harper,Stephaniemouth,2,656.65,2026-01-02T02:28:40.383866
TXN_7_142_10fccb43,40,Theory serious,Electronics,8905,Roy Swanson II,West Paulmouth,20,364.76,2026-02-21T15:28:14.782980
TXN_7_143_5949db9c,20,Sister significant,Clothing,1975,Margaret Lee,Villanuevaton,1,770.82,2026-05-05T13:38:57.015432
TXN_7_144_ad1aaed0,4,Degree important,Sports,2798,Jeremy White,Raymondhaven,7,668.58,2026-01-24T10:12:15.120667
TXN_7_145_863ce5d0,73,Of talk,Clothing,4775,Taylor Hunter,South Marissaview,3,387.93,2026-01-15T22:26:17.626086
TXN_7_146_41ad680e,75,Sister table,Books,3564,Charles Long,North Rebecca,14,931.12,2026-03-31T17:59:30.649949
TXN_7_147_1943fd38,12,Line himself,Books,7156,Nicole Barber,Lake Jared,1,507.73,2026-03-06T23:03:08.817260
TXN_7_148_01f93111,86,Determine explain,Books,9779,Melissa Rangel,Howardton,13,732.23,2026-04-16T13:44:17.338522
TXN_7_149_33d64785,35,Next election,Electronics,8330,Laura Moore,South Chadfort,6,733.76,2026-04-05T22:59:09.802198
TXN_7_150_f750714d,91,Phone mission,Sports,8810,Ryan Wu,Port Briannamouth,14,261.64,2026-01-29T09:20:20.803598
TXN_7_151_b57408f5,71,Sense federal,Clothing,6877,Andrew Lucas,Port Davidfort,15,390.51,2026-02-10T05:57:10.942424
TXN_7_152_e8e9408e,50,Might good,Electronics,3369,Courtney Wood,New Michael,9,210.91,2026-05-06T09:23:27.591843
TXN_7_153_49762987,38,Product however,Food,3742,Kelsey Underwood,Lake Joshuahaven,10,230.08,2026-01-27T15:26:42.574941
TXN_7_154_012885e7,80,Point give,Electronics,4757,Jane Reyes,Lake Misty,11,960.63,2026-02-15T04:34:07.626472
TXN_7_155_3625a0a3,80,You feeling,Food,3653,Keith Fisher,Patrickside,19,787.56,2026-02-09T13:35:30.882868
TXN_7_156_1ad94d52,90,Product court,Books,1850,Brandon Simpson,Stevensonfurt,18,565.37,2026-03-21T21:10:18.906246
TXN_7_157_de27a245,53,Month or,Sports,3002,Logan Hudson,Kaitlynville,10,802.02,2026-02-14T18:08:05.651467
TXN_7_158_9b2a856d,86,Land election,Electronics,6153,Andrew Padilla,New Jenniferton,8,132.93,2026-02-16T15:04:28.548640
TXN_7_159_b8f66c71,29,Pick number,Clothing,8728,Stephen Peck,Knapptown,11,595.97,2026-01-21T12:50:33.935086
TXN_7_160_ba0fcedc,47,Agency mind,Books,2496,Derek Pearson,Calebmouth,17,212.83,2026-04-30T06:18:05.622216
TXN_7_161_4945c1c3,57,Treat share,Electronics,8243,Christopher Lawson,Tamaraton,12,303.38,2026-04-15T22:27:13.466923
TXN_7_162_ac16504b,82,International research,Electronics,3796,Jason Robinson,Mitchelltown,13,204.08,2026-01-23T03:09:11.033136
TXN_7_163_982da5a3,49,Laugh daughter,Food,7125,Kenneth Lee,Clinehaven,18,742.73,2026-03-05T22:45:35.931559
TXN_7_164_bd6bfa3a,87,Road thousand,Books,4253,Renee Chapman,Jacksonshire,4,744.83,2026-03-24T09:13:56.171239
TXN_7_165_8a7a7056,19,Develop set,Clothing,5715,Jeffrey Jackson,New Connie,2,919.29,2026-04-30T20:21:51.719661
TXN_7_166_9471d522,78,Cover operation,Sports,8709,Teresa Pearson,Smithton,6,442.24,2026-01-11T01:39:58.447940
TXN_7_167_e63b0516,13,Win science,Sports,4060,Anna Gonzalez,East Rickyport,14,588.78,2026-02-24T03:32:53.164921
TXN_7_168_0eeed4ea,44,Child purpose,Food,9913,Tiffany Myers,South Laurashire,13,772.66,2026-02-14T09:25:13.322865
TXN_7_169_83667f6f,59,Hair determine,Books,9455,Katrina Chan,Alexisberg,9,969.72,2026-04-24T07:08:19.584003
TXN_7_170_6bf8ca8a,35,Know save,Electronics,9808,Joseph Miles,West Cesar,14,956.06,2026-05-04T03:22:34.862770
TXN_7_171_32a40aa5,37,Success guess,Clothing,8876,Courtney Glover,Prattview,6,10.72,2026-04-05T21:30:36.288485
TXN_7_172_5c6b18b9,95,Crime crime,Clothing,3297,Elizabeth Hall,South Kevin,14,910.42,2026-03-01T21:09:36.215251
TXN_7_173_6053f29b,2,Half plant,Food,2489,David Jimenez,East Nicoleberg,4,614.56,2026-04-09T18:56:01.841351
TXN_7_174_b499b78f,100,Professor someone,Books,5545,Rachael Armstrong,East Adrienne,7,37.76,2026-03-21T04:16:36.584713
TXN_7_175_3481924a,84,Issue leader,Electronics,2984,Michael Pham,South Nicholas,5,497.5,2026-03-23T17:50:52.068326
TXN_7_176_9c9f3b46,93,Enough law,Clothing,8989,Richard Garcia,Port Josephhaven,8,572.49,2026-03-22T00:05:58.894436
TXN_7_177_582c2753,59,Identify morning,Food,3237,Anthony Mckee,North Timothy,20,302.3,2026-04-23T20:49:41.348731
TXN_7_178_6b9adce0,72,According performance,Electronics,9081,Mr. John Thompson,East Hollyview,11,615.17,2026-01-03T15:03:33.602887
TXN_7_179_ca74aea3,98,Personal likely,Electronics,8791,Nicole Bates,Lake Jessica,18,778.28,2026-03-18T02:59:21.687920
TXN_7_180_bb7c4414,61,Audience activity,Sports,7310,Melvin Beltran,North Julieshire,16,250.48,2026-02-14T07:18:36.007999
TXN_7_181_e18d3eca,73,Can international,Sports,5701,John Martinez,Lisaview,3,638.88,2026-03-09T00:12:43.712694
TXN_7_182_51d10090,17,Party back,Electronics,1772,Donna Hernandez,Lake Thomasside,14,558.65,2026-03-13T22:06:45.997123
TXN_7_183_805d22ab,59,Room second,Clothing,8377,Christopher Harding,Amberborough,6,628.97,2026-04-22T21:51:11.952552
TXN_7_184_0c43fe60,41,Country lead,Sports,5288,Jordan Adams,Waltonton,18,47.57,2026-02-27T12:23:02.400580
TXN_7_185_c9487406,82,Style kid,Electronics,3990,Douglas Kaufman,South Johnbury,15,99.43,2026-03-12T04:18:13.860010
TXN_7_186_45c364eb,96,Name reveal,Food,6354,Jonathan Patterson,Kevinborough,11,58.54,2026-03-09T19:28:36.462763
TXN_7_187_025a6d8d,75,Condition fish,Sports,7139,Susan Bartlett,East Cynthiahaven,2,217.91,2026-01-08T20:40:47.398868
TXN_7_188_684e5306,5,Cut theory,Books,7541,Jessica Dixon,Weberberg,12,865.59,2026-05-05T04:16:45.140463
TXN_7_189_8b747b54,60,Finally thought,Electronics,1658,Alan Perez,West Julieland,17,230.16,2026-02-16T17:33:41.834440
TXN_7_190_1f85ed81,37,Employee smile,Food,9555,Steven Hill,Port Crystalport,10,580.74,2026-02-06T06:25:45.320853
TXN_7_191_b0d566d7,93,Work many,Clothing,8285,Tracy Smith,Amyport,4,138.0,2026-01-25T04:04:14.924432
TXN_7_192_92f1174e,30,Wide share,Books,5278,Ray Powers,Ronaldville,6,444.05,2026-03-30T03:03:19.569967
TXN_7_193_772a3fc6,27,Rest health,Food,1599,Tina Dickson,Adamstown,7,870.7,2026-01-09T18:29:27.894979
TXN_7_194_6d3bf19d,47,Take five,Books,3079,Sarah Lynch,Lake Kelly,9,367.68,2026-04-04T17:32:11.352067
TXN_7_195_092670d0,40,Step rock,Electronics,4083,John Davis,East Andrew,5,659.45,2026-01-19T16:13:11.637997
TXN_7_196_30159b73,57,Along support,Sports,5661,Veronica Ramirez,West James,4,340.19,2026-03-08T13:29:37.352943
TXN_7_197_8ca1612e,94,Board nature,Clothing,1801,Allison Simpson,Andrewburgh,16,741.47,2026-01-26T13:59:32.101522
TXN_7_198_091bc752,47,Expert put,Electronics,9056,Tanya Hensley,Port Daniel,6,424.37,2026-01-26T13:04:23.088232
TXN_7_199_12c4040b,83,Gas house,Sports,6570,Christine Smith,Allisonmouth,5,284.68,2026-04-03T11:29:13.191192
TXN_7_200_ec956e58,57,Word base,Books,3586,Stephanie Greene,Seanside,20,258.63,2026-01-09T01:02:07.977307
TXN_7_201_56bec012,22,Others but,Clothing,1199,Douglas Vazquez,Hofurt,5,196.68,2026-03-26T18:22:47.804608
TXN_7_202_932b465b,55,List enjoy,Books,8753,Anthony Garcia,North Shannonland,7,91.95,2026-04-26T04:33:48.048395
TXN_7_203_ed440cc3,97,Road left,Food,2608,Virginia Wilson,Yorkshire,15,271.25,2026-04-22T21:32:27.038935
TXN_7_204_c56d6a13,40,Measure early,Books,6821,Tara Best,South Gary,8,712.21,2026-02-19T02:49:32.232358
TXN_7_205_419e3ffd,92,Song radio,Food,8465,Sabrina Richardson,West Alanfort,6,426.33,2026-03-10T03:03:53.104839
TXN_7_206_5b6e86e8,18,Design drop,Food,9962,Dr. Michelle Wright,Toddbury,16,358.05,2026-04-17T09:47:21.893683
TXN_7_207_95d05ba0,54,Understand who,Sports,4063,Rachel Booth,Harringtonshire,17,834.35,2026-01-14T12:19:17.479412
TXN_7_208_65ca47f3,13,Treat too,Electronics,7238,Kimberly Mueller,Port Shawnburgh,6,706.99,2026-04-26T10:02:48.849416
TXN_7_209_38eb6d81,67,Develop turn,Clothing,8730,Joshua Mueller,Arielfurt,13,90.66,2026-05-05T08:19:16.389804
